Method,MSE,source_size,target_size
CDAR,0.3212136814376508,4500,150
DARC,2.1087980636291896,4500,150
TKRR,0.3605540799218856,50,50
CDAR,0.3302432655413959,50,50
DARC,0.518146046907882,50,50
TKRR,0.3398938019412473,100,50
CDAR,0.3246653884886031,100,50
DARC,0.5730243134462242,100,50
TKRR,0.3399248110000286,250,50
CDAR,0.3250366464483708,250,50
DARC,3.067747239828812,250,50
TKRR,0.3378587859556139,500,50
CDAR,0.3040230587801587,500,50
DARC,1.4744825365757133,500,50
TKRR,0.333028212592027,750,50
CDAR,0.3281951998819755,750,50
DARC,0.6993448930119193,750,50
TKRR,0.3441791785536642,1000,50
CDAR,0.3655363482035684,1000,50
DARC,0.8598226427074486,1000,50
TKRR,0.340543190256009,1500,50
CDAR,0.3575301000544296,1500,50
DARC,3.5633660109942635,1500,50
TKRR,0.3366542177491887,100,100
CDAR,0.3102339335735728,100,100
DARC,1.3074729671507532,100,100
TKRR,0.3406593523689102,200,100
CDAR,0.3140439522295996,200,100
DARC,0.9472396275860594,200,100
TKRR,0.3295924357208534,500,100
CDAR,0.2970658487242327,500,100
DARC,3.3848581762748187,500,100
TKRR,0.3433225101575632,1000,100
CDAR,0.3375299850773512,1000,100
DARC,0.7942223576527438,1000,100
TKRR,0.3244539804650915,1500,100
CDAR,0.3198655227835811,1500,100
DARC,2.2471096153256536,1500,100
TKRR,0.3430237747715067,2000,100
CDAR,0.4488738426629572,2000,100
DARC,5.043513823433021,2000,100
TKRR,0.3396281413802721,3000,100
CDAR,0.3284408641066274,3000,100
DARC,1.28512313991119,3000,100
TKRR,0.3103590612775537,150,150
CDAR,0.300883620349944,150,150
DARC,0.3604537667160323,150,150
TKRR,0.3195788443697723,300,150
CDAR,0.3048590979320911,300,150
DARC,0.4195740800621221,300,150
TKRR,0.3179591027343169,750,150
CDAR,0.3177874152714113,750,150
DARC,0.75848804789816,750,150
TKRR,0.3200589435143451,1500,150
CDAR,0.3204942760107026,1500,150
DARC,1.7289388766700615,1500,150
TKRR,0.3160921353862551,2250,150
CDAR,0.3072577519009652,2250,150
DARC,3.692198709549972,2250,150
TKRR,0.3167547581921945,3000,150
CDAR,0.3066970511993123,3000,150
DARC,3.991825762485332,3000,150
TKRR,0.3124675142664931,4500,150
CDAR,0.30580849836778,4500,150
DARC,2.776072009108447,4500,150
TKRR,0.39025365232013,50,50
CDAR,0.3475941700570503,50,50
DARC,0.810051256220308,50,50
TKRR,0.3571609749858091,100,50
CDAR,0.3581087719030023,100,50
DARC,1.3802932637344787,100,50
TKRR,0.3797829666392968,250,50
CDAR,0.3502043390789221,250,50
DARC,0.7064990765040325,250,50
TKRR,0.3617570181891547,500,50
CDAR,0.3443436214216283,500,50
DARC,0.9194703598221698,500,50
TKRR,0.358888911094182,750,50
CDAR,0.3369538909010773,750,50
DARC,2.378000444010784,750,50
TKRR,0.3644872339424039,1000,50
CDAR,0.3201668391585847,1000,50
DARC,0.6981161132543422,1000,50
TKRR,0.353493939775552,1500,50
CDAR,0.3558184536721714,1500,50
DARC,2.2734517687582114,1500,50
TKRR,0.3699256841173444,100,100
CDAR,0.3248116532926677,100,100
DARC,0.5277971978366802,100,100
TKRR,0.3797465323821924,200,100
CDAR,0.3102723098015481,200,100
DARC,0.6829695034402398,200,100
TKRR,0.3651792141702224,500,100
CDAR,0.3337855135627759,500,100
DARC,0.705109944229405,500,100
TKRR,0.3828482970114243,1000,100
CDAR,0.3140919188648148,1000,100
DARC,0.7195460855594652,1000,100
TKRR,0.3849870678309313,1500,100
CDAR,0.3264389890416304,1500,100
DARC,4.061154253720962,1500,100
TKRR,0.3574984773364667,2000,100
CDAR,0.3393826181486714,2000,100
DARC,0.7482204771909707,2000,100
TKRR,0.3429036095624935,3000,100
CDAR,0.3093331407970037,3000,100
DARC,2.731665922878938,3000,100
TKRR,0.3092213300841061,150,150
CDAR,0.3198151942370196,150,150
DARC,0.6962332795813021,150,150
TKRR,0.3091293562083526,300,150
CDAR,0.3060225028846851,300,150
DARC,0.4623813483120555,300,150
TKRR,0.311054341762028,750,150
CDAR,0.3076873729801478,750,150
DARC,1.303188915497209,750,150
TKRR,0.3023423217609237,1500,150
CDAR,0.3097914284280528,1500,150
DARC,1.1911785394101737,1500,150
TKRR,0.3014117584406521,2250,150
CDAR,0.3177932131654563,2250,150
DARC,1.2707969787977906,2250,150
TKRR,0.3027417394477373,3000,150
CDAR,0.3120419343816088,3000,150
DARC,2.292579554177822,3000,150
TKRR,0.3109079227188561,4500,150
CDAR,0.3449265288259204,4500,150
DARC,3.7465910979343913,4500,150
TKRR,0.4233409132318329,50,50
CDAR,0.3365412395903109,50,50
DARC,0.8689563966441972,50,50
TKRR,0.7387311076314452,100,50
CDAR,0.3660307941333917,100,50
DARC,0.9509514285132256,100,50
TKRR,0.5111385624436816,250,50
CDAR,0.3626291517212823,250,50
DARC,1.01746555088755,250,50
TKRR,0.4999108622043735,500,50
CDAR,0.3282519764862883,500,50
DARC,2.403390396835346,500,50
TKRR,0.4915222856625771,750,50
CDAR,0.3545051669082616,750,50
DARC,3.3447994815917816,750,50
TKRR,0.4985363760923668,1000,50
CDAR,0.3340786212064395,1000,50
DARC,3.755970037706239,1000,50
TKRR,0.5060171497975744,1500,50
CDAR,0.341545942802241,1500,50
DARC,0.5225428023876143,1500,50
TKRR,0.342149700610701,100,100
CDAR,0.3105943415791954,100,100
DARC,0.776545403069311,100,100
TKRR,0.339233844864755,200,100
CDAR,0.3243427830449585,200,100
DARC,1.1735245966989472,200,100
TKRR,0.3491860206877163,500,100
CDAR,0.3369265983222044,500,100
DARC,1.875193336405652,500,100
TKRR,0.346075725313748,1000,100
CDAR,0.3218928396121328,1000,100
DARC,0.6328301189013662,1000,100
TKRR,0.3495234701191589,1500,100
CDAR,0.3515178782773014,1500,100
DARC,4.202200853637572,1500,100
TKRR,0.3352222801310831,2000,100
CDAR,0.3262027878149965,2000,100
DARC,0.9217698933383692,2000,100
TKRR,0.3349569815432459,3000,100
CDAR,0.3367898996368973,3000,100
DARC,1.2208939202132685,3000,100
TKRR,0.3458885997317417,150,150
CDAR,0.3178109711503452,150,150
DARC,0.5881825284005737,150,150
TKRR,0.3184453403212287,300,150
CDAR,0.3050859499917872,300,150
DARC,0.9750408811042672,300,150
TKRR,0.3154113527400015,750,150
CDAR,0.3151105148349491,750,150
DARC,0.7075840675565761,750,150
TKRR,0.3169615580595692,1500,150
CDAR,0.3186038489483559,1500,150
DARC,0.5345693062976318,1500,150
TKRR,0.3124943799576645,2250,150
CDAR,0.3276022552693461,2250,150
DARC,1.0298891279335254,2250,150
TKRR,0.3070254064805177,3000,150
CDAR,0.3293355187913966,3000,150
DARC,3.382465581578202,3000,150
TKRR,0.3232818453258876,4500,150
CDAR,0.325152508389499,4500,150
DARC,4.688502261971858,4500,150
TKRR,0.4059102811539067,50,50
CDAR,0.3416823817893633,50,50
DARC,0.490266846271863,50,50
TKRR,0.3970438030709231,100,50
CDAR,0.3170268685523794,100,50
DARC,0.5721911419150087,100,50
TKRR,0.4091372918126036,250,50
CDAR,0.3341753628826243,250,50
DARC,0.5485397263468477,250,50
TKRR,0.4889370195189211,500,50
CDAR,0.3497598329119279,500,50
DARC,4.635485321336599,500,50
TKRR,0.5758755497560247,750,50
CDAR,0.3112643828768751,750,50
DARC,0.5527909610174006,750,50
TKRR,0.9356582608107358,1000,50
CDAR,0.3476685489651256,1000,50
DARC,0.4756867918770471,1000,50
TKRR,0.4682396587213906,1500,50
CDAR,0.3327391406903738,1500,50
DARC,0.934733408291094,1500,50
TKRR,0.3335695972106645,100,100
CDAR,0.3256765001154514,100,100
DARC,0.5363524903158264,100,100
TKRR,0.3335665306282522,200,100
CDAR,0.2929812350866052,200,100
DARC,1.5800284906753863,200,100
TKRR,0.3438368182951324,500,100
CDAR,0.308795204847442,500,100
DARC,1.9285728891716816,500,100
TKRR,0.3471144107054653,1000,100
CDAR,0.3125164270099363,1000,100
DARC,1.0035482039634898,1000,100
TKRR,0.3418312779900337,1500,100
CDAR,0.3576424567160136,1500,100
DARC,1.876421277451431,1500,100
TKRR,0.3289136912088143,2000,100
CDAR,0.32696372042662,2000,100
DARC,8.397228744483975,2000,100
TKRR,0.3410627658061215,3000,100
CDAR,0.3151505462880787,3000,100
DARC,0.2872195481932714,3000,100
TKRR,0.3081351910564944,150,150
CDAR,0.3188603188714894,150,150
DARC,0.5837528498619299,150,150
TKRR,0.3156893650520792,300,150
CDAR,0.3263685190855559,300,150
DARC,1.7010184423136243,300,150
TKRR,0.3099051675444216,750,150
CDAR,0.3446843216501582,750,150
DARC,1.394335706897411,750,150
TKRR,0.3180934021535894,1500,150
CDAR,0.3085502979853756,1500,150
DARC,1.4167356801876034,1500,150
TKRR,0.3017452676650333,2250,150
CDAR,0.3208868243723747,2250,150
DARC,3.2816989471443114,2250,150
TKRR,0.3086639695507452,3000,150
CDAR,0.3097286905734251,3000,150
DARC,3.456574010883604,3000,150
TKRR,0.3113277745153192,4500,150
CDAR,0.3270787383785775,4500,150
DARC,0.8450984885192975,4500,150
TKRR,0.3513080555907144,50,50
CDAR,0.3154784676419137,50,50
DARC,0.8032790386330156,50,50
TKRR,0.3558385244466966,100,50
CDAR,0.3269010496157911,100,50
DARC,1.711708818396688,100,50
TKRR,0.3368965297116971,250,50
CDAR,0.3468171652673091,250,50
DARC,1.6082337120608097,250,50
TKRR,0.3418186100950919,500,50
CDAR,0.3304208934803055,500,50
DARC,1.0011866056693286,500,50
TKRR,0.33572891305358,750,50
CDAR,0.3351260710013921,750,50
DARC,3.0246515258450173,750,50
TKRR,0.3383283182490736,1000,50
CDAR,0.3336776659375226,1000,50
DARC,1.987327016501603,1000,50
TKRR,0.3438613450298869,1500,50
CDAR,0.3238589454087391,1500,50
DARC,3.427135422842666,1500,50
TKRR,0.3121498221858048,100,100
CDAR,0.3068501077716266,100,100
DARC,0.4004102678162465,100,100
TKRR,0.3047609728801652,200,100
CDAR,0.3302886199738408,200,100
DARC,0.7646939942429194,200,100
TKRR,0.311249595733703,500,100
CDAR,0.3043299496514643,500,100
DARC,1.0161987989589134,500,100
TKRR,0.3076110879932779,1000,100
CDAR,0.3261695355182161,1000,100
DARC,0.4757674822950494,1000,100
TKRR,0.3173268691040461,1500,100
CDAR,0.3283516747765542,1500,100
DARC,0.5161859631129225,1500,100
TKRR,0.3028189331498254,2000,100
CDAR,0.2981015399704006,2000,100
DARC,1.9912293803963137,2000,100
TKRR,0.3229507793041531,3000,100
CDAR,0.3216286213102506,3000,100
DARC,2.356985553277841,3000,100
TKRR,0.3117320066309155,150,150
CDAR,0.2966406698161802,150,150
DARC,0.4650114016426994,150,150
TKRR,0.3121550037042755,300,150
CDAR,0.366323794632602,300,150
DARC,1.935025267002892,300,150
TKRR,0.317971484023177,750,150
CDAR,0.2997991685387427,750,150
DARC,0.3941162249716381,750,150
TKRR,0.3282213026939696,1500,150
CDAR,0.3253296599608412,1500,150
DARC,0.3822596803079918,1500,150
TKRR,0.3234283794986215,2250,150
CDAR,0.315618151505342,2250,150
DARC,1.064397940552083,2250,150
TKRR,0.3308320258576079,3000,150
CDAR,0.3221089846218822,3000,150
DARC,5.332798857373408,3000,150
TKRR,0.3267003820108289,4500,150
CDAR,0.3530892110229247,4500,150
DARC,3.3370760354755635,4500,150
TKRR,0.3715083014035436,50,50
CDAR,0.3338461526931989,50,50
DARC,1.4862658136974425,50,50
TKRR,0.337666050276418,100,50
CDAR,0.3291496117707794,100,50
DARC,2.27713802867464,100,50
TKRR,0.3560816263559234,250,50
CDAR,0.3035960048585571,250,50
DARC,2.76770194388412,250,50
TKRR,0.3466865626912613,500,50
CDAR,0.3000998880707675,500,50
DARC,0.8440028912704395,500,50
TKRR,0.4129105693170593,750,50
CDAR,0.3099385762127285,750,50
DARC,0.7382018357472714,750,50
TKRR,0.4178136793010177,1000,50
CDAR,0.3062343811005241,1000,50
DARC,2.12930277167154,1000,50
TKRR,0.3534220628383833,1500,50
CDAR,0.3287668662413959,1500,50
DARC,1.215168575701208,1500,50
TKRR,0.3258852478449541,100,100
CDAR,0.300325333898718,100,100
DARC,0.6342752505776683,100,100
TKRR,0.3115822530508854,200,100
CDAR,0.3096972421486214,200,100
DARC,0.7271150470140647,200,100
TKRR,0.3264883662581397,500,100
CDAR,0.3434894132197733,500,100
DARC,0.3345384870984337,500,100
TKRR,0.3468111957878596,1000,100
CDAR,0.3167116783499283,1000,100
DARC,0.4505694056752269,1000,100
TKRR,0.3680130750579073,1500,100
CDAR,0.5982256458623844,1500,100
DARC,3.5707992238032804,1500,100
TKRR,0.3152422719253954,2000,100
CDAR,0.3087036890864004,2000,100
DARC,1.9567426972556936,2000,100
TKRR,0.3319891547047246,3000,100
CDAR,0.3168989063729115,3000,100
DARC,2.335689938124519,3000,100
TKRR,0.3257588232334098,150,150
CDAR,0.3378716626090888,150,150
DARC,0.5053740895758528,150,150
TKRR,0.3285737687704472,300,150
CDAR,0.313521265310637,300,150
DARC,1.3928345841732896,300,150
TKRR,0.3214805892770532,750,150
CDAR,0.297084991984448,750,150
DARC,1.859326749172856,750,150
TKRR,0.3165283834080202,1500,150
CDAR,0.3344779151815618,1500,150
DARC,2.377431872449902,1500,150
TKRR,0.3204937283925176,2250,150
CDAR,0.3197539749948608,2250,150
DARC,2.458767422248947,2250,150
TKRR,0.3354046121436487,3000,150
CDAR,0.3575190108747056,3000,150
DARC,3.313033533068997,3000,150
TKRR,0.3296458451706837,4500,150
CDAR,0.3089568888274627,4500,150
DARC,0.9219077121567336,4500,150
TKRR,0.517137116552798,50,50
CDAR,0.3708969669541258,50,50
DARC,0.332816520413848,50,50
TKRR,0.3984148339378857,100,50
CDAR,0.3452867815733069,100,50
DARC,0.9982700987420596,100,50
TKRR,0.4806560292796688,250,50
CDAR,0.3215553494574137,250,50
DARC,1.0077493450736126,250,50
TKRR,0.3746071419463753,500,50
CDAR,0.3417064354568652,500,50
DARC,1.4282458719646551,500,50
TKRR,0.3671409132479359,750,50
CDAR,0.3127553277663955,750,50
DARC,1.8241801749995985,750,50
TKRR,0.3705104897686041,1000,50
CDAR,0.3255568134032004,1000,50
DARC,0.9370056042852946,1000,50
TKRR,0.3769070288074639,1500,50
CDAR,0.3179454770050549,1500,50
DARC,3.526006000065579,1500,50
TKRR,0.3334662437208556,100,100
CDAR,0.340313130741234,100,100
DARC,0.88951842025193,100,100
TKRR,0.3361618090020329,200,100
CDAR,0.3314441212111975,200,100
DARC,2.329136952658124,200,100
TKRR,0.3376273589258283,500,100
CDAR,0.3285092816124711,500,100
DARC,0.8772960207599135,500,100
TKRR,0.3279201711754908,1000,100
CDAR,0.3087753458183827,1000,100
DARC,0.4839718303521489,1000,100
TKRR,0.3379012506760653,1500,100
CDAR,0.3094236712621008,1500,100
DARC,0.3877894618795857,1500,100
TKRR,0.3401859050317379,2000,100
CDAR,0.318259517822733,2000,100
DARC,2.4200778465727457,2000,100
TKRR,0.324978755892178,3000,100
CDAR,0.3179369288259182,3000,100
DARC,4.065290007931343,3000,100
TKRR,0.3466632617004452,150,150
CDAR,0.3477109481900974,150,150
DARC,0.4810333455305517,150,150
TKRR,0.3489723041674384,300,150
CDAR,0.3101432428359137,300,150
DARC,1.9143226362308263,300,150
TKRR,0.3256404686378509,750,150
CDAR,0.3132692635113752,750,150
DARC,0.4640236524301744,750,150
TKRR,0.3199722283305806,1500,150
CDAR,0.3221734326880139,1500,150
DARC,3.5502516401151145,1500,150
TKRR,0.311165231339875,2250,150
CDAR,0.3406993997589191,2250,150
DARC,3.331624212715244,2250,150
TKRR,0.3083001793568836,3000,150
CDAR,0.3302932536750256,3000,150
DARC,2.553483022533353,3000,150
TKRR,0.3189709196161125,4500,150
CDAR,0.3165524515634264,4500,150
DARC,2.9032512143401386,4500,150
TKRR,0.3354441175877276,50,50
CDAR,1.101399179635316,50,50
DARC,0.5385297201981863,50,50
TKRR,0.3364085241549422,100,50
CDAR,0.3277328594319558,100,50
DARC,0.5618930632792698,100,50
TKRR,0.3366892374636792,250,50
CDAR,0.3394134672470432,250,50
DARC,1.677270996936273,250,50
TKRR,0.3341323738627927,500,50
CDAR,0.34338253420487,500,50
DARC,0.4274114398368135,500,50
TKRR,0.3434813945008065,750,50
CDAR,0.336239049798447,750,50
DARC,3.1354558884891333,750,50
TKRR,0.3303695631222967,1000,50
CDAR,0.3208500767189507,1000,50
DARC,2.222501794098204,1000,50
TKRR,0.3633002652110631,1500,50
CDAR,0.3291996934570652,1500,50
DARC,2.8882265068770945,1500,50
TKRR,0.319613438751365,100,100
CDAR,0.3180273376043035,100,100
DARC,1.5103867281458268,100,100
TKRR,0.3204446391210483,200,100
CDAR,0.3093891082371841,200,100
DARC,2.310518006907359,200,100
TKRR,0.3115405414705619,500,100
CDAR,0.3237997154864022,500,100
DARC,0.8545100258635819,500,100
TKRR,0.3157376515689228,1000,100
CDAR,0.3084987826548471,1000,100
DARC,1.934640678165781,1000,100
TKRR,0.3214094576846629,1500,100
CDAR,0.3161609753858984,1500,100
DARC,0.4378928437020882,1500,100
TKRR,0.3250827258944834,2000,100
CDAR,0.3227299973853928,2000,100
DARC,2.358508148819523,2000,100
TKRR,0.3227551454499947,3000,100
CDAR,0.3274384596236244,3000,100
DARC,4.510557872175362,3000,100
TKRR,0.3037845707951683,150,150
CDAR,0.3123199189341112,150,150
DARC,0.8202613598693239,150,150
TKRR,0.3027741701781569,300,150
CDAR,0.2968466953419069,300,150
DARC,2.217963437271968,300,150
TKRR,0.310279575036671,750,150
CDAR,0.329306898691215,750,150
DARC,0.6883585351734902,750,150
TKRR,0.3171628370336919,1500,150
CDAR,0.320471868164652,1500,150
DARC,0.438476217082601,1500,150
TKRR,0.3133220357672573,2250,150
CDAR,0.3165816136685876,2250,150
DARC,0.4131242829401211,2250,150
TKRR,0.3050020722314328,3000,150
CDAR,0.3064091065856142,3000,150
DARC,1.585279373919591,3000,150
TKRR,0.2951461316469489,4500,150
CDAR,0.2942403717179313,4500,150
DARC,4.034737336998782,4500,150
TKRR,0.3271227316006775,50,50
CDAR,0.6228492958747768,50,50
DARC,0.5382159333462619,50,50
TKRR,0.3263146837626989,100,50
CDAR,0.331095258779717,100,50
DARC,0.7285676165667879,100,50
TKRR,0.3292781397321031,250,50
CDAR,0.3214438066827659,250,50
DARC,1.042725372468004,250,50
TKRR,0.3348593422196072,500,50
CDAR,0.3863212849850987,500,50
DARC,3.1449193285636783,500,50
TKRR,0.3152189945141654,750,50
CDAR,0.528933871362536,750,50
DARC,0.4779422088823458,750,50
TKRR,0.3203428656767841,1000,50
CDAR,0.3107071476657164,1000,50
DARC,3.4521856020998616,1000,50
TKRR,0.3269687492123234,1500,50
CDAR,0.3176566003392593,1500,50
DARC,2.4592732913058484,1500,50
TKRR,0.3165728293443459,100,100
CDAR,0.3099874277698576,100,100
DARC,0.6034190898112182,100,100
TKRR,0.3219707457742941,200,100
CDAR,0.3422472696110901,200,100
DARC,1.6271633514535158,200,100
TKRR,0.3654301993659365,500,100
CDAR,0.3533905614412317,500,100
DARC,1.555226137482849,500,100
TKRR,0.3133598455306526,1000,100
CDAR,0.3114930000895849,1000,100
DARC,0.392198532706785,1000,100
TKRR,0.3248749436827401,1500,100
CDAR,0.3204804768697648,1500,100
DARC,1.0321334695699154,1500,100
TKRR,0.3262910059029878,2000,100
CDAR,0.3135604308458607,2000,100
DARC,4.8970140406096645,2000,100
TKRR,0.3270046882528141,3000,100
CDAR,0.3261154286912192,3000,100
DARC,0.4144348281458875,3000,100
TKRR,0.3294659511532909,150,150
CDAR,0.3448461361488543,150,150
DARC,0.5255503041867642,150,150
TKRR,0.3272585932228355,300,150
CDAR,0.3281461332777167,300,150
DARC,0.7253122444191984,300,150
TKRR,0.3111131400080474,750,150
CDAR,0.3064525790304496,750,150
DARC,1.1676159352014377,750,150
TKRR,0.3277766851302135,1500,150
CDAR,0.3097298938228359,1500,150
DARC,1.8332040691037768,1500,150
TKRR,0.3088823726828033,2250,150
CDAR,0.3277891368990475,2250,150
DARC,0.8194586374606326,2250,150
TKRR,0.3154299285297727,3000,150
CDAR,0.3556834689791895,3000,150
DARC,0.7363417435112036,3000,150
TKRR,0.3214781842574876,4500,150
CDAR,0.3327063086745963,4500,150
DARC,4.30692943189217,4500,150
TKRR,0.3904144375577085,50,50
CDAR,0.3287464200409744,50,50
DARC,1.7312056107520195,50,50
TKRR,0.3648989326490911,100,50
CDAR,0.3844765253412652,100,50
DARC,0.5760550406725082,100,50
TKRR,0.3479791207816205,250,50
CDAR,0.3188984692068543,250,50
DARC,2.0849047483652794,250,50
TKRR,0.3420426322194124,500,50
CDAR,0.3370411794280918,500,50
DARC,2.9105300117302484,500,50
TKRR,0.3410721764489371,750,50
CDAR,0.3174657981855234,750,50
DARC,0.7047523199197872,750,50
TKRR,0.3426783668426083,1000,50
CDAR,0.3173147591680403,1000,50
DARC,0.7791805707284923,1000,50
TKRR,0.3424303210158319,1500,50
CDAR,0.3424507001439943,1500,50
DARC,0.5908725080794985,1500,50
TKRR,0.3517696954978088,100,100
CDAR,0.347304601780763,100,100
DARC,0.5752275537558783,100,100
TKRR,0.355215592783148,200,100
CDAR,0.3570471721934988,200,100
DARC,0.6391463140356265,200,100
TKRR,0.3529660124300863,500,100
CDAR,0.3186469451834853,500,100
DARC,1.1499510738287009,500,100
TKRR,0.345754853064948,1000,100
CDAR,0.3253315292429589,1000,100
DARC,0.4111452987686099,1000,100
TKRR,0.3460008951716912,1500,100
CDAR,0.3360566697839194,1500,100
DARC,3.869394894672028,1500,100
TKRR,0.3606051544160181,2000,100
CDAR,0.330800149524864,2000,100
DARC,0.53073730786859,2000,100
TKRR,0.355219092128253,3000,100
CDAR,0.344278820402334,3000,100
DARC,3.2006367621201823,3000,100
TKRR,0.3787481845019636,150,150
CDAR,0.3285102282291208,150,150
DARC,0.6258904725062344,150,150
TKRR,0.3533818370967779,300,150
CDAR,0.3475594913914199,300,150
DARC,1.5787684337473986,300,150
TKRR,0.3601311446432714,750,150
CDAR,0.3191328596897305,750,150
DARC,3.2742729971068862,750,150
TKRR,0.3422279529703022,1500,150
CDAR,0.321701067289924,1500,150
DARC,3.155584353361289,1500,150
TKRR,0.349016298204976,2250,150
CDAR,0.305796385948094,2250,150
DARC,2.24385366348088,2250,150
TKRR,0.3879132554539092,3000,150
CDAR,0.3339600461292253,3000,150
DARC,3.4930134480155446,3000,150
TKRR,0.3658713981421722,4500,150
CDAR,0.3574184849250441,4500,150
DARC,3.313360068883099,4500,150
TKRR,0.3234758413743696,50,50
CDAR,0.3420515004931275,50,50
DARC,0.516676908709299,50,50
TKRR,0.3216186376677158,100,50
CDAR,0.4757076474269412,100,50
DARC,0.8684495106005695,100,50
TKRR,0.3244013985845689,250,50
CDAR,0.3424034827922271,250,50
DARC,3.0089005390949177,250,50
TKRR,0.3208288980803107,500,50
CDAR,0.3299946548781436,500,50
DARC,1.8981860452010817,500,50
TKRR,0.3652087619462318,750,50
CDAR,0.3375765048280153,750,50
DARC,0.6495998993867054,750,50
TKRR,0.3234685941334684,1000,50
CDAR,0.34750416438629,1000,50
DARC,5.078797323259415,1000,50
TKRR,0.3294481446547064,1500,50
CDAR,0.3284300488535863,1500,50
DARC,0.5656232001291077,1500,50
TKRR,0.3280755450826236,100,100
CDAR,0.3699473649475974,100,100
DARC,0.5271700865705429,100,100
TKRR,0.3249702318882926,200,100
CDAR,0.3372071750439003,200,100
DARC,1.4109633648250293,200,100
TKRR,0.3334477706957229,500,100
CDAR,0.3601592384692134,500,100
DARC,0.5602426665994459,500,100
TKRR,0.3246154060570727,1000,100
CDAR,0.3218341427960499,1000,100
DARC,2.8855407265675157,1000,100
TKRR,0.3246120900563081,1500,100
CDAR,0.337276127954523,1500,100
DARC,2.668037623013164,1500,100
TKRR,0.31968336418512,2000,100
CDAR,0.333764950654411,2000,100
DARC,1.3918820496596935,2000,100
TKRR,0.3377135266595541,3000,100
CDAR,0.3350170807394146,3000,100
DARC,1.1062600744059856,3000,100
TKRR,0.3353412221456763,150,150
CDAR,0.3187617669819265,150,150
DARC,1.068185414625356,150,150
TKRR,0.323271362279976,300,150
CDAR,0.3214679799969389,300,150
DARC,2.4968001739040537,300,150
TKRR,0.3176427855041258,750,150
CDAR,1.6726820192536471,750,150
DARC,2.5470094478877217,750,150
TKRR,0.3249865047986444,1500,150
CDAR,0.3335022318530687,1500,150
DARC,2.8168628302086547,1500,150
TKRR,0.3257451023995322,2250,150
CDAR,0.3296975433276378,2250,150
DARC,1.753012825063974,2250,150
TKRR,0.3186205286045976,3000,150
CDAR,0.3612628002845514,3000,150
DARC,0.4278692225279918,3000,150
TKRR,0.3193062841385032,4500,150
CDAR,0.3205470416701482,4500,150
DARC,0.4118282379793141,4500,150
TKRR,0.3432107800965061,50,50
CDAR,0.3524700583123651,50,50
DARC,0.5679539507923905,50,50
TKRR,0.333348969370396,100,50
CDAR,0.3367884572092797,100,50
DARC,0.7520238875516885,100,50
TKRR,0.3535405304172316,250,50
CDAR,0.3485550413454268,250,50
DARC,3.893099731676613,250,50
TKRR,0.3491961725658134,500,50
CDAR,0.349622658708573,500,50
DARC,2.620934639337805,500,50
TKRR,0.3488325260263218,750,50
CDAR,0.3561377761432309,750,50
DARC,2.837602481340633,750,50
TKRR,0.3564409166715337,1000,50
CDAR,0.3682951675828582,1000,50
DARC,1.543968828033588,1000,50
TKRR,0.3538923919038957,1500,50
CDAR,0.3636506836859123,1500,50
DARC,0.5787367032782117,1500,50
TKRR,0.30536710703732,100,100
