Method,MSE,target_size
DARC,29.335271690445094,100
TKRR,1.7795956621536524,200
CDAR,5.588975724105977,200
DARC,19.559852751369405,200
TKRR,1.938757226641704,300
CDAR,5.302359279425006,300
DARC,30.47705053976312,300
TKRR,1.7429158635896975,500
CDAR,5.421067862020873,500
DARC,22.936115631029395,500
XGBoost_Target_Only,0.1054755099752198,100
KRR_Target_Only,29.07531518776221,100
NN_Target_Only,21.659330510320093,100
XGBoost_Pool,0.1007319309048187,100
KRR_Pool,1.640077852381696,100
NN_Pool,5.362949025742692,100
XGBoost_TLCQM,0.1098484111214515,100
KRR_TLCQM,1.7258865618333867,100
NN_TLCQM,0.1090854125148702,100
XGBoost_Target_Only,0.1131109889319977,200
KRR_Target_Only,18.904921194363038,200
NN_Target_Only,22.23536631818335,200
XGBoost_Pool,0.0978505616291518,200
KRR_Pool,1.6353225841536922,200
NN_Pool,3.5820855825101527,200
XGBoost_TLCQM,0.1052227345271521,200
KRR_TLCQM,1.723321738614477,200
NN_TLCQM,0.1126023779775058,200
XGBoost_Target_Only,0.1018390226361559,300
KRR_Target_Only,13.28605235615246,300
NN_Target_Only,0.316900132613277,300
XGBoost_Pool,0.0966174426471001,300
KRR_Pool,1.6227878521747972,300
NN_Pool,3.4410659457681607,300
XGBoost_TLCQM,0.1034302243705107,300
KRR_TLCQM,1.7165171245570312,300
NN_TLCQM,0.1131132230000857,300
XGBoost_Target_Only,0.1018998123191972,500
KRR_Target_Only,8.953946328743257,500
NN_Target_Only,0.4055223008639534,500
XGBoost_Pool,0.0958631763971637,500
KRR_Pool,1.4576450859710446,500
NN_Pool,3.003706404980881,500
XGBoost_TLCQM,0.0994894485399229,500
KRR_TLCQM,1.5527691630585647,500
NN_TLCQM,0.117573581634951,500
TKRR,2.005719911873291,100
CDAR,5.940502048467356,100
DARC,37.63981210718556,100
TKRR,1.8836437693653856,200
CDAR,4.879162587599685,200
DARC,23.27708473186508,200
TKRR,1.9190535778161328,300
CDAR,5.138637399411318,300
DARC,31.708374032846727,300
TKRR,1.812290935933585,500
CDAR,4.97289006685192,500
DARC,25.538760676774896,500
XGBoost_Target_Only,0.1199862009412808,100
KRR_Target_Only,29.619119445023,100
NN_Target_Only,17.17777320041272,100
XGBoost_Pool,0.1017737066405839,100
KRR_Pool,1.612285525519396,100
NN_Pool,5.688734969521908,100
XGBoost_TLCQM,0.1028260170582527,100
KRR_TLCQM,1.7497488238312051,100
NN_TLCQM,0.1036678557843098,100
XGBoost_Target_Only,0.1068871237675379,200
KRR_Target_Only,19.20550728607384,200
NN_Target_Only,18.319905504228277,200
XGBoost_Pool,0.1008600721446978,200
KRR_Pool,1.611266681831638,200
NN_Pool,3.956526799032913,200
XGBoost_TLCQM,0.1170721195439679,200
KRR_TLCQM,1.777012601994113,200
NN_TLCQM,0.1223837461668604,200
XGBoost_Target_Only,0.0993807625292667,300
KRR_Target_Only,14.186007090446854,300
NN_Target_Only,6.81037121638744,300
XGBoost_Pool,0.0986202296433229,300
KRR_Pool,1.505817640394744,300
NN_Pool,6.0506216097462096,300
XGBoost_TLCQM,0.1020367864750156,300
KRR_TLCQM,1.6118964207022977,300
NN_TLCQM,0.1298037639317189,300
XGBoost_Target_Only,0.0973452157119536,500
KRR_Target_Only,9.39672175539324,500
NN_Target_Only,0.298983942827888,500
XGBoost_Pool,0.0965977555915795,500
KRR_Pool,1.5004600122480931,500
NN_Pool,3.3015117749116385,500
XGBoost_TLCQM,0.098647300049155,500
KRR_TLCQM,1.6060031033623998,500
NN_TLCQM,0.1560991534602102,500
TKRR,2.029353573843646,100
CDAR,6.112005779046349,100
DARC,28.49548810886059,100
TKRR,1.885915978244617,200
CDAR,6.248766644999672,200
DARC,37.00637079176774,200
TKRR,1.783476997884658,300
CDAR,5.313077896245786,300
DARC,33.51878293346095,300
TKRR,1.83043564636316,500
CDAR,5.855373080144338,500
DARC,36.43942670793058,500
XGBoost_Target_Only,0.1116377498817581,100
KRR_Target_Only,28.882679273417622,100
NN_Target_Only,17.34591446354145,100
XGBoost_Pool,0.1008839254790353,100
KRR_Pool,1.6224129967931202,100
NN_Pool,6.345970856221125,100
XGBoost_TLCQM,0.1394273928191975,100
KRR_TLCQM,1.8126957899025848,100
NN_TLCQM,0.1590742854230412,100
XGBoost_Target_Only,0.1037665089054906,200
KRR_Target_Only,20.405844307165843,200
NN_Target_Only,18.502437635693163,200
XGBoost_Pool,0.0999376689893874,200
KRR_Pool,1.6018281043115297,200
NN_Pool,3.6659175430806057,200
XGBoost_TLCQM,0.1036267664675852,200
KRR_TLCQM,1.710692932806959,200
NN_TLCQM,0.1066724983090776,200
XGBoost_Target_Only,0.0975787538770442,300
KRR_Target_Only,14.306691266159168,300
NN_Target_Only,7.691296177368659,300
XGBoost_Pool,0.0982646829115726,300
KRR_Pool,1.5899313475654118,300
NN_Pool,2.6041873263261266,300
XGBoost_TLCQM,0.1086151663807365,300
KRR_TLCQM,1.702543656090355,300
NN_TLCQM,0.1122194306022665,300
XGBoost_Target_Only,0.0964362803512248,500
KRR_Target_Only,9.224350796246366,500
NN_Target_Only,0.3263379206063811,500
XGBoost_Pool,0.0985854185846418,500
KRR_Pool,1.466884165256246,500
NN_Pool,3.294251383742284,500
XGBoost_TLCQM,0.1043739646238301,500
KRR_TLCQM,1.527504496165176,500
NN_TLCQM,0.1148415992672146,500
TKRR,1.8603367961711303,100
CDAR,6.756377001348566,100
DARC,31.193564674130425,100
TKRR,1.8335941393178763,200
CDAR,5.745596782085388,200
DARC,28.2035526885143,200
TKRR,1.821003404740583,300
CDAR,5.924810990577111,300
DARC,26.368371943531507,300
TKRR,1.795358733284347,500
CDAR,6.188857940761474,500
DARC,23.918823029771485,500
XGBoost_Target_Only,0.1196218864781105,100
KRR_Target_Only,30.23252405342293,100
NN_Target_Only,24.528426782465253,100
XGBoost_Pool,0.0993668366379217,100
KRR_Pool,1.6175235016434633,100
NN_Pool,4.198805794787969,100
XGBoost_TLCQM,0.1023465807170495,100
KRR_TLCQM,1.74084339945249,100
NN_TLCQM,0.1092427615654112,100
XGBoost_Target_Only,0.1188742108943064,200
KRR_Target_Only,20.03995929739662,200
NN_Target_Only,21.50058147864724,200
XGBoost_Pool,0.1003455534175131,200
KRR_Pool,1.6065319848527848,200
NN_Pool,3.4825783905132037,200
XGBoost_TLCQM,0.1028210269219779,200
KRR_TLCQM,1.7111420261345986,200
NN_TLCQM,0.1513326428329279,200
XGBoost_Target_Only,0.0987714749386046,300
KRR_Target_Only,14.20908542144187,300
NN_Target_Only,0.2991431141366166,300
XGBoost_Pool,0.0983609720270955,300
KRR_Pool,1.5616407359905735,300
NN_Pool,3.3462719767025115,300
XGBoost_TLCQM,0.1040584285788236,300
KRR_TLCQM,1.6645854499756587,300
NN_TLCQM,0.1049000377475952,300
XGBoost_Target_Only,0.0974653061146854,500
KRR_Target_Only,9.159705038680606,500
NN_Target_Only,0.7131026843018586,500
XGBoost_Pool,0.096589315082449,500
KRR_Pool,1.5824554706075096,500
NN_Pool,4.252728274810536,500
XGBoost_TLCQM,0.1024597213306671,500
KRR_TLCQM,1.6967525683256743,500
NN_TLCQM,0.1049422730219864,500
TKRR,1.90455596624216,100
CDAR,5.26156388020544,100
DARC,33.68208999795797,100
TKRR,1.8928081220383373,200
CDAR,5.111927533400647,200
DARC,37.94992404028172,200
TKRR,1.8748803219034569,300
CDAR,6.122066774054602,300
DARC,25.452220308420063,300
TKRR,1.923249424214607,500
CDAR,5.8927335847279485,500
DARC,26.057408572999588,500
XGBoost_Target_Only,0.1167338238374768,100
KRR_Target_Only,30.133316139752484,100
NN_Target_Only,21.671541908217577,100
XGBoost_Pool,0.0984065460726469,100
KRR_Pool,1.564623360910582,100
NN_Pool,5.350872947082677,100
XGBoost_TLCQM,0.1053972422771569,100
KRR_TLCQM,1.6709934373586923,100
NN_TLCQM,0.1353621493748016,100
XGBoost_Target_Only,0.1065441450046727,200
KRR_Target_Only,20.552031271201265,200
NN_Target_Only,22.66495401285374,200
XGBoost_Pool,0.0999187505850113,200
KRR_Pool,1.482191541133722,200
NN_Pool,3.591939203412546,200
XGBoost_TLCQM,0.1052384284196328,200
KRR_TLCQM,1.5837435524504249,200
NN_TLCQM,0.1111074388873994,200
XGBoost_Target_Only,0.0957405124601722,300
KRR_Target_Only,14.391125328337322,300
NN_Target_Only,6.909671427991339,300
XGBoost_Pool,0.0960583753750689,300
KRR_Pool,1.470085121600469,300
NN_Pool,2.8252140641576404,300
XGBoost_TLCQM,0.1072209370646476,300
KRR_TLCQM,1.5599036697226891,300
NN_TLCQM,0.1180400341901908,300
XGBoost_Target_Only,0.0945306247801885,500
KRR_Target_Only,8.63550119463055,500
NN_Target_Only,2.7131273427826352,500
XGBoost_Pool,0.0957124106062036,500
KRR_Pool,1.3484796727789143,500
NN_Pool,2.5851796339192705,500
XGBoost_TLCQM,0.1032844994262509,500
KRR_TLCQM,1.427289206304429,500
NN_TLCQM,0.1143653984136209,500
TKRR,2.061380633610709,100
CDAR,6.21874132394909,100
DARC,33.203672036392746,100
TKRR,1.814353679769814,200
CDAR,5.804985337677802,200
DARC,26.39934827574785,200
TKRR,1.7689384307629747,300
CDAR,5.786007485794478,300
DARC,19.007110206411863,300
TKRR,1.7613947326501118,500
CDAR,5.061840229752245,500
DARC,32.4718315552644,500
XGBoost_Target_Only,0.1069846609385701,100
KRR_Target_Only,29.89688713300628,100
NN_Target_Only,22.409687233268105,100
XGBoost_Pool,0.0988175420275777,100
KRR_Pool,1.6427703982328,100
NN_Pool,3.41280748832568,100
XGBoost_TLCQM,0.1068651142295019,100
KRR_TLCQM,1.7539662600387562,100
NN_TLCQM,0.1116242954852043,100
XGBoost_Target_Only,0.1068999713240108,200
KRR_Target_Only,18.34315553455123,200
NN_Target_Only,20.13761147180044,200
XGBoost_Pool,0.0980467285271646,200
KRR_Pool,1.648133096407674,200
NN_Pool,3.46186541272229,200
XGBoost_TLCQM,0.1061824815984474,200
KRR_TLCQM,1.7476611416531307,200
NN_TLCQM,0.1291144835818858,200
XGBoost_Target_Only,0.099829974190905,300
KRR_Target_Only,12.789579186605616,300
NN_Target_Only,0.3435396241080683,300
XGBoost_Pool,0.0999333726484602,300
KRR_Pool,1.6338379322651788,300
NN_Pool,4.636883138702694,300
XGBoost_TLCQM,0.1045878853036367,300
KRR_TLCQM,1.72079239481655,300
NN_TLCQM,0.1140214754896731,300
XGBoost_Target_Only,0.0976612342536482,500
KRR_Target_Only,8.297965541462911,500
NN_Target_Only,0.2125323845384969,500
XGBoost_Pool,0.0972474754369927,500
KRR_Pool,1.6245375155854982,500
NN_Pool,2.830789675829154,500
XGBoost_TLCQM,0.1071547858086403,500
KRR_TLCQM,1.7076598967819774,500
NN_TLCQM,0.1110895963565191,500
TKRR,1.906301643280745,100
CDAR,5.58786988662194,100
DARC,30.33159884686369,100
TKRR,1.9161963030527247,200
CDAR,5.569712341737245,200
DARC,25.384935623615487,200
TKRR,1.9181045041206444,300
CDAR,5.605320323132485,300
DARC,36.56517419077469,300
TKRR,1.874728682382244,500
CDAR,6.355899530864926,500
DARC,43.80724375191567,500
XGBoost_Target_Only,0.1172091758819042,100
KRR_Target_Only,30.938758689183835,100
NN_Target_Only,26.22182658467339,100
XGBoost_Pool,0.0999952538701442,100
KRR_Pool,1.550644414269225,100
NN_Pool,5.335759462860112,100
XGBoost_TLCQM,0.1028047648061367,100
KRR_TLCQM,1.6493195779901193,100
NN_TLCQM,0.1161341388033785,100
XGBoost_Target_Only,0.103592875172351,200
KRR_Target_Only,18.980633812508863,200
NN_Target_Only,22.02293933828556,200
XGBoost_Pool,0.095671407888642,200
KRR_Pool,1.5533555129626715,200
NN_Pool,4.991056365505484,200
XGBoost_TLCQM,0.1042758455688659,200
KRR_TLCQM,1.64602570314289,200
NN_TLCQM,0.1131602881942985,200
XGBoost_Target_Only,0.1094172788027148,300
KRR_Target_Only,14.79355338315565,300
NN_Target_Only,6.306236575778925,300
XGBoost_Pool,0.0976584903023877,300
KRR_Pool,1.549720882075148,300
NN_Pool,3.1710240381334067,300
XGBoost_TLCQM,0.1091632459383983,300
KRR_TLCQM,1.64043742475653,300
NN_TLCQM,0.1528995954359771,300
XGBoost_Target_Only,0.0956664622114056,500
KRR_Target_Only,9.5163324434509,500
NN_Target_Only,0.2489258645356394,500
XGBoost_Pool,0.0945047838437787,500
KRR_Pool,1.489437450238278,500
NN_Pool,3.1329185532642296,500
XGBoost_TLCQM,0.103805831896603,500
KRR_TLCQM,1.56823106898137,500
NN_TLCQM,0.1280223799851528,500
TKRR,2.020139822821585,100
CDAR,5.668813353357406,100
DARC,30.21194170313986,100
TKRR,1.8454086065894952,200
CDAR,4.684444507346984,200
DARC,26.6552867722602,200
TKRR,1.8584721462549292,300
CDAR,5.838580498538022,300
DARC,41.92500995834768,300
TKRR,1.8118001157616268,500
CDAR,5.8512038444109455,500
DARC,20.29262006468981,500
XGBoost_Target_Only,0.1162098848741084,100
KRR_Target_Only,27.767665429698425,100
NN_Target_Only,18.55586370417182,100
XGBoost_Pool,0.0991220769315932,100
KRR_Pool,1.6397811333309895,100
NN_Pool,5.579626251365656,100
XGBoost_TLCQM,0.1023087142535467,100
KRR_TLCQM,1.737844023400397,100
NN_TLCQM,0.1115693520142371,100
XGBoost_Target_Only,0.102654226681682,200
KRR_Target_Only,19.45908644700287,200
NN_Target_Only,20.52274670657701,200
XGBoost_Pool,0.0994860549327154,200
KRR_Pool,1.6243571292381074,200
NN_Pool,3.506525833532562,200
XGBoost_TLCQM,0.1036040854600557,200
KRR_TLCQM,1.7255837127368685,200
NN_TLCQM,0.119145184097651,200
XGBoost_Target_Only,0.0999304652029841,300
KRR_Target_Only,13.898481417620632,300
NN_Target_Only,0.3882519121533115,300
XGBoost_Pool,0.0973170568585876,300
KRR_Pool,1.6305264582412156,300
NN_Pool,5.866797256398336,300
XGBoost_TLCQM,0.1002545433337669,300
KRR_TLCQM,1.722528119861608,300
NN_TLCQM,0.2607881408696982,300
XGBoost_Target_Only,0.0946277617652962,500
KRR_Target_Only,9.401702877095063,500
NN_Target_Only,0.2129378777262203,500
XGBoost_Pool,0.0939418670780797,500
KRR_Pool,1.4944703666333103,500
NN_Pool,4.467025814872398,500
XGBoost_TLCQM,0.0978563878402829,500
KRR_TLCQM,1.580900468341793,500
NN_TLCQM,0.1141838977351021,500
TKRR,1.903905746013957,100
CDAR,5.77007401808109,100
DARC,27.16553049441981,100
TKRR,1.8886680244387628,200
CDAR,6.336761905898993,200
DARC,27.08793405195837,200
TKRR,1.913876492064405,300
CDAR,6.284863636755948,300
DARC,34.59805376637032,300
TKRR,1.768316829991276,500
CDAR,5.822465587293966,500
DARC,36.93756799213523,500
XGBoost_Target_Only,0.1418742504072556,100
KRR_Target_Only,30.265087519976472,100
NN_Target_Only,18.12840596891788,100
XGBoost_Pool,0.1002554182097336,100
KRR_Pool,1.6496468940781157,100
NN_Pool,4.064104512587294,100
XGBoost_TLCQM,0.1065788185486013,100
KRR_TLCQM,1.7315621216096728,100
NN_TLCQM,0.1042826604348449,100
XGBoost_Target_Only,0.1069719359863857,200
KRR_Target_Only,20.57730217468833,200
NN_Target_Only,21.66541006818297,200
XGBoost_Pool,0.0992987364173429,200
KRR_Pool,1.6285443939051811,200
NN_Pool,3.534237398771236,200
XGBoost_TLCQM,0.1038715468070021,200
KRR_TLCQM,1.7320744729387136,200
NN_TLCQM,0.1046096294915498,200
XGBoost_Target_Only,0.1047576552707862,300
KRR_Target_Only,14.32250667997982,300
NN_Target_Only,6.22534958690639,300
XGBoost_Pool,0.0992910730905486,300
KRR_Pool,1.622460322327803,300
NN_Pool,3.093555225709206,300
XGBoost_TLCQM,0.1017004537317038,300
KRR_TLCQM,1.7264216081400037,300
NN_TLCQM,0.1091880683916779,300
XGBoost_Target_Only,0.100768208723205,500
KRR_Target_Only,9.256629524063642,500
NN_Target_Only,0.7932059655947226,500
XGBoost_Pool,0.0991687618263575,500
KRR_Pool,1.563330720976179,500
NN_Pool,3.4235010895132727,500
XGBoost_TLCQM,0.0989026355316941,500
KRR_TLCQM,1.6625745274263122,500
NN_TLCQM,0.1269913942358007,500
TKRR,1.9533489982268797,100
CDAR,6.333493369282591,100
DARC,32.88497033811456,100
TKRR,1.890474891965841,200
CDAR,5.584463274647641,200
DARC,25.594612332450986,200
TKRR,1.885031102934348,300
CDAR,5.395300377980049,300
DARC,36.32901638443192,300
TKRR,1.864522534907617,500
CDAR,5.10103093201726,500
DARC,29.068538332907597,500
XGBoost_Target_Only,0.1173794925232081,100
KRR_Target_Only,28.761965409168265,100
NN_Target_Only,22.45258805552316,100
XGBoost_Pool,0.1008142861037965,100
KRR_Pool,1.629698710815084,100
NN_Pool,5.660463265549673,100
XGBoost_TLCQM,0.1077842284597916,100
KRR_TLCQM,1.7249275194325104,100
NN_TLCQM,0.2749628301437595,100
XGBoost_Target_Only,0.1045934263428085,200
KRR_Target_Only,17.923859513049372,200
NN_Target_Only,22.424450993195183,200
XGBoost_Pool,0.0997247877628521,200
KRR_Pool,1.552520117393132,200
NN_Pool,3.2476446238297525,200
XGBoost_TLCQM,0.1042235476017112,200
KRR_TLCQM,1.6334500165407226,200
NN_TLCQM,0.1085407291685155,200
XGBoost_Target_Only,0.1031754496064816,300
KRR_Target_Only,13.947416489319822,300
NN_Target_Only,6.251566563066207,300
XGBoost_Pool,0.0983796304701583,300
KRR_Pool,1.5434881147924673,300
NN_Pool,3.769740234843867,300
XGBoost_TLCQM,0.1042773342722895,300
KRR_TLCQM,1.627372142134026,300
NN_TLCQM,0.1180541514144159,300
XGBoost_Target_Only,0.096046345656093,500
KRR_Target_Only,8.577948226337542,500
NN_Target_Only,0.1658107324619115,500
XGBoost_Pool,0.0958893961629677,500
KRR_Pool,1.5240041865076157,500
NN_Pool,3.500240614874232,500
XGBoost_TLCQM,0.1033219678770403,500
KRR_TLCQM,1.6083718503233082,500
NN_TLCQM,0.1347542124218367,500
TKRR,1.896058894293289,100
CDAR,6.158893382136466,100
DARC,28.03030178558141,100
TKRR,1.9372738752548904,200
CDAR,5.600508388171885,200
DARC,20.655380345565145,200
TKRR,1.8393713207218785,300
CDAR,5.250948266639469,300
DARC,37.63997687852823,300
TKRR,1.8218642843983008,500
CDAR,4.948794059406181,500
DARC,37.94000421965913,500
XGBoost_Target_Only,0.1189818508203777,100
KRR_Target_Only,28.03943548927664,100
NN_Target_Only,16.953187306657025,100
XGBoost_Pool,0.1002447815192249,100
KRR_Pool,1.6506655519048383,100
NN_Pool,5.640794825184045,100
XGBoost_TLCQM,0.116853799747263,100
KRR_TLCQM,1.8005503919347317,100
NN_TLCQM,0.1180174464569306,100
XGBoost_Target_Only,0.105980346556398,200
KRR_Target_Only,19.81770749381149,200
NN_Target_Only,21.03579602647967,200
XGBoost_Pool,0.0990654635388605,200
KRR_Pool,1.6380039912227091,200
NN_Pool,3.363037543145836,200
XGBoost_TLCQM,0.1014083482797179,200
KRR_TLCQM,1.7241485079519656,200
NN_TLCQM,0.1187186267185217,200
XGBoost_Target_Only,0.1019908727272037,300
KRR_Target_Only,14.426076581087631,300
NN_Target_Only,1.2891985185148789,300
XGBoost_Pool,0.0979828070132948,300
KRR_Pool,1.587228228072472,300
NN_Pool,6.400226007245021,300
XGBoost_TLCQM,0.1025208460065105,300
KRR_TLCQM,1.6820030077982209,300
NN_TLCQM,0.1055436676331616,300
XGBoost_Target_Only,0.0913197556355592,500
KRR_Target_Only,9.153905928630946,500
NN_Target_Only,0.3802729697411899,500
XGBoost_Pool,0.0954397824466002,500
KRR_Pool,1.4951384321902652,500
NN_Pool,4.187191051676396,500
XGBoost_TLCQM,0.0994509699575111,500
KRR_TLCQM,1.5588008870173191,500
NN_TLCQM,0.115107512074734,500
TKRR,1.8972757539767944,100
CDAR,6.195181427431632,100
DARC,34.817455120597074,100
TKRR,1.897181690380264,200
CDAR,6.391018773822736,200
DARC,27.596653639276788,200
TKRR,1.8928955093097453,300
CDAR,5.394993848826363,300
DARC,35.463736040293185,300
TKRR,1.7812988981614049,500
CDAR,6.29056006498569,500
DARC,32.68013602137119,500
XGBoost_Target_Only,0.109825045035119,100
KRR_Target_Only,30.114096077250487,100
NN_Target_Only,23.435782387188446,100
XGBoost_Pool,0.0989114658885017,100
KRR_Pool,1.5745307289115409,100
NN_Pool,5.331704792132172,100
XGBoost_TLCQM,0.1030544458368202,100
KRR_TLCQM,1.67271558068851,100
NN_TLCQM,0.1311815065512206,100
XGBoost_Target_Only,0.0999901780835936,200
KRR_Target_Only,20.311412171342656,200
NN_Target_Only,21.803150162663265,200
XGBoost_Pool,0.1001646376802666,200
KRR_Pool,1.5405380279156775,200
NN_Pool,4.821064305728314,200
XGBoost_TLCQM,0.1098352053331266,200
KRR_TLCQM,1.6565613568965938,200
NN_TLCQM,0.150695118431469,200
XGBoost_Target_Only,0.0992193517049321,300
KRR_Target_Only,14.793255959856314,300
NN_Target_Only,6.443081658622794,300
XGBoost_Pool,0.098564448387146,300
KRR_Pool,1.5255034456827583,300
NN_Pool,5.730914921569733,300
XGBoost_TLCQM,0.1061857940472696,300
KRR_TLCQM,1.5887497220155442,300
NN_TLCQM,0.1092891602882062,300
XGBoost_Target_Only,0.0944082553539037,500
KRR_Target_Only,8.66983507628495,500
NN_Target_Only,0.1971200459255119,500
XGBoost_Pool,0.0967363785434092,500
KRR_Pool,1.448744783521518,500
NN_Pool,2.881035897834856,500
XGBoost_TLCQM,0.1026282547444256,500
KRR_TLCQM,1.5204138817381854,500
NN_TLCQM,0.1067418469455849,500
TKRR,2.057071313752109,100
CDAR,6.058387129773722,100
DARC,32.57785310423008,100
TKRR,1.9652850914997224,200
CDAR,6.163774941294158,200
DARC,32.74449835603652,200
TKRR,1.8641580969764395,300
CDAR,5.0610400036249805,300
DARC,37.31100967695758,300
TKRR,1.7639118888854437,500
CDAR,5.529123493164317,500
DARC,20.746219181313784,500
XGBoost_Target_Only,0.1147756829230671,100
KRR_Target_Only,30.511865223018667,100
NN_Target_Only,23.27453505444702,100
XGBoost_Pool,0.1013929000652131,100
KRR_Pool,1.6180165707662424,100
NN_Pool,3.2427180514816847,100
XGBoost_TLCQM,0.0983522274586202,100
KRR_TLCQM,1.7386842941480547,100
NN_TLCQM,0.1197346091529373,100
XGBoost_Target_Only,0.1151893489300116,200
KRR_Target_Only,19.57931236748946,200
NN_Target_Only,22.111984796342483,200
XGBoost_Pool,0.1000033295582225,200
KRR_Pool,1.5634900410892962,200
NN_Pool,3.471708131926687,200
XGBoost_TLCQM,0.1037903006299457,200
KRR_TLCQM,1.662723622250459,200
NN_TLCQM,0.1040107327072498,200
XGBoost_Target_Only,0.1124160443003274,300
KRR_Target_Only,14.582163537926798,300
NN_Target_Only,6.287087320009759,300
XGBoost_Pool,0.0968080025311531,300
KRR_Pool,1.5400811280657436,300
NN_Pool,6.051984698097543,300
XGBoost_TLCQM,0.0965137632640835,300
KRR_TLCQM,1.638732731449887,300
NN_TLCQM,0.1170316283401839,300
XGBoost_Target_Only,0.0942886657285938,500
KRR_Target_Only,9.013371475436974,500
NN_Target_Only,0.1987108221874716,500
XGBoost_Pool,0.0964597129376102,500
KRR_Pool,1.456326470785688,500
NN_Pool,3.3677954967498622,500
XGBoost_TLCQM,0.1007536400020109,500
KRR_TLCQM,1.542956783791158,500
NN_TLCQM,0.1059890061835387,500
TKRR,1.8911301315515632,100
CDAR,5.689172369158436,100
DARC,34.254898669762746,100
TKRR,1.866861171442155,200
CDAR,5.919405400033862,200
DARC,27.44658847312382,200
TKRR,1.843961791913372,300
CDAR,5.1558422544364175,300
DARC,40.40772743236741,300
TKRR,1.7987442546977883,500
CDAR,5.962631900465813,500
DARC,29.531560295664622,500
XGBoost_Target_Only,0.1138946000370823,100
KRR_Target_Only,28.03899356050035,100
NN_Target_Only,20.17250728512349,100
XGBoost_Pool,0.1033651978627654,100
KRR_Pool,1.636896982723018,100
NN_Pool,5.385787503784037,100
XGBoost_TLCQM,0.110568303890767,100
KRR_TLCQM,1.7417168806823464,100
NN_TLCQM,0.1152713127646081,100
XGBoost_Target_Only,0.1041800219734018,200
KRR_Target_Only,18.58623434749533,200
NN_Target_Only,21.16612825795097,200
XGBoost_Pool,0.0988147121094684,200
KRR_Pool,1.635166094420876,200
NN_Pool,3.531630732975593,200
XGBoost_TLCQM,0.1009007992166724,200
KRR_TLCQM,1.7278805293161834,200
NN_TLCQM,0.1023566843196778,200
XGBoost_Target_Only,0.0951232187614488,300
KRR_Target_Only,13.857122381586723,300
NN_Target_Only,6.286276623147312,300
XGBoost_Pool,0.0987223900122704,300
KRR_Pool,1.527311761335287,300
NN_Pool,3.0681201497830037,300
XGBoost_TLCQM,0.1018286679048195,300
KRR_TLCQM,1.6191474438080906,300
NN_TLCQM,0.2444855427423284,300
XGBoost_Target_Only,0.0948759676334822,500
KRR_Target_Only,8.991683576065794,500
NN_Target_Only,0.1632804705381298,500
XGBoost_Pool,0.0959395551493412,500
KRR_Pool,1.514302937308127,500
NN_Pool,2.9412235167626064,500
XGBoost_TLCQM,0.1041245526326053,500
KRR_TLCQM,1.6212227251552014,500
NN_TLCQM,0.125595914285413,500
TKRR,1.9005070225687253,100
CDAR,5.592261781526664,100
DARC,36.56713327283688,100
TKRR,1.9277645826987804,200
CDAR,5.343757999317156,200
DARC,24.08338033694662,200
TKRR,1.8576288671287955,300
CDAR,5.417713214726511,300
DARC,25.798866620851047,300
TKRR,1.861578872862172,500
CDAR,5.559719354642406,500
DARC,23.17276450554474,500
XGBoost_Target_Only,0.1095080776491347,100
KRR_Target_Only,28.479840868891053,100
NN_Target_Only,20.697862509236185,100
XGBoost_Pool,0.1023062358341187,100
KRR_Pool,1.6395988950467972,100
NN_Pool,5.326651851036282,100
XGBoost_TLCQM,0.1158655270424145,100
KRR_TLCQM,1.7360813619572435,100
NN_TLCQM,0.1142639935361439,100
XGBoost_Target_Only,0.1094686284212479,200
KRR_Target_Only,19.45338379311797,200
NN_Target_Only,22.26502371427966,200
XGBoost_Pool,0.0978788204230783,200
KRR_Pool,1.636528826441929,200
NN_Pool,4.991486462361911,200
XGBoost_TLCQM,0.099582294610439,200
KRR_TLCQM,1.747731863084244,200
NN_TLCQM,0.1205651314165418,200
XGBoost_Target_Only,0.1034142271254596,300
KRR_Target_Only,14.200749942131583,300
NN_Target_Only,6.291322744540319,300
XGBoost_Pool,0.0977101513514696,300
KRR_Pool,1.6331411734570598,300
NN_Pool,3.4147929242334296,300
XGBoost_TLCQM,0.0992455984503057,300
KRR_TLCQM,1.7497675836968898,300
NN_TLCQM,0.1023814988101497,300
XGBoost_Target_Only,0.0949319975975903,500
KRR_Target_Only,9.104725385383306,500
NN_Target_Only,0.302144081522697,500
XGBoost_Pool,0.0940456463728348,500
KRR_Pool,1.58112617921705,500
NN_Pool,4.216643769967798,500
XGBoost_TLCQM,0.1011046201377824,500
KRR_TLCQM,1.6835676692321626,500
NN_TLCQM,0.1202073719493596,500
TKRR,1.900418184925258,100
CDAR,6.647075577820092,100
DARC,30.53345286159002,100
TKRR,1.8933067831016983,200
CDAR,5.601397269135893,200
DARC,33.283175924957725,200
TKRR,1.9126911881274495,300
CDAR,6.2062120303929165,300
DARC,29.097918898116912,300
TKRR,1.8341818865598076,500
CDAR,6.331474105909219,500
DARC,40.52188011937513,500
XGBoost_Target_Only,0.1057733691523661,100
KRR_Target_Only,30.274861189311025,100
NN_Target_Only,21.62440143035529,100
XGBoost_Pool,0.0996459938360133,100
KRR_Pool,1.579310294056863,100
NN_Pool,5.634027280739077,100
XGBoost_TLCQM,0.1169414805363126,100
KRR_TLCQM,1.6662924005408164,100
NN_TLCQM,0.1167582836109123,100
XGBoost_Target_Only,0.0982778374787311,200
