Method,MSE,target_size
XGBoost_Target_Only,0.1021289097176861,300
KRR_Target_Only,12.959442491982204,300
NN_Target_Only,7.369408015846809,300
XGBoost_Pool,0.0956609936358742,300
KRR_Pool,1.5878869377508045,300
NN_Pool,3.5196266718595504,300
XGBoost_TLCQM,0.1013438333166662,300
KRR_TLCQM,1.7226153024057702,300
NN_TLCQM,0.1245613012703466,300
XGBoost_Target_Only,0.092076378038261,500
KRR_Target_Only,8.590022496477694,500
NN_Target_Only,0.4959615842810908,500
XGBoost_Pool,0.0927371244868838,500
KRR_Pool,1.537521274149522,500
NN_Pool,3.6266572142505646,500
XGBoost_TLCQM,0.1072603252384074,500
KRR_TLCQM,1.6219741611934897,500
NN_TLCQM,0.2601326095331649,500
TKRR,1.9460943261800605,100
CDAR,5.250639713215964,100
DARC,34.94625752784135,100
VNCD_MDD,0.1763716692707576,100
M3SDA_Reg,0.1142750576689493,100
CMSS_Reg,0.125617077127441,100
TKRR,1.900079293071097,200
CDAR,47.370419922276376,200
DARC,26.274092242140508,200
VNCD_MDD,0.1522545750330797,200
M3SDA_Reg,0.1155162143308262,200
CMSS_Reg,0.1111743565116994,200
TKRR,1.864296959148356,300
CDAR,47.36930265769761,300
DARC,26.27293412327047,300
VNCD_MDD,0.1400095638949595,300
M3SDA_Reg,0.1121612473335814,300
CMSS_Reg,0.1110754162036633,300
TKRR,1.854806606959649,500
CDAR,47.3474517015113,500
DARC,25.9553324207664,500
VNCD_MDD,0.128958348596864,500
M3SDA_Reg,0.107339133326502,500
CMSS_Reg,0.1081178400269239,500
XGBoost_Target_Only,0.120854147154185,100
KRR_Target_Only,30.306122912332533,100
NN_Target_Only,24.14736912154574,100
XGBoost_Pool,0.1015095460983435,100
KRR_Pool,1.653367478950865,100
NN_Pool,3.533898298637884,100
XGBoost_TLCQM,0.115157124539594,100
KRR_TLCQM,1.8077252181849743,100
NN_TLCQM,0.1174989550910699,100
XGBoost_Target_Only,0.1125910259468469,200
KRR_Target_Only,20.00202001654272,200
NN_Target_Only,21.76585349614292,200
XGBoost_Pool,0.0996295319875146,200
KRR_Pool,1.6678422291956023,200
NN_Pool,3.5863005943194044,200
XGBoost_TLCQM,0.1134487684242085,200
KRR_TLCQM,1.823758431261682,200
NN_TLCQM,0.1203023874392514,200
XGBoost_Target_Only,0.1121294536208364,300
KRR_Target_Only,14.854663323206028,300
NN_Target_Only,0.4131907957592661,300
XGBoost_Pool,0.0998953382692683,300
KRR_Pool,1.651543330526169,300
NN_Pool,3.546143825781652,300
XGBoost_TLCQM,0.1055148955241691,300
KRR_TLCQM,1.797683801162269,300
NN_TLCQM,0.1043147889025114,300
XGBoost_Target_Only,0.096276482249884,500
KRR_Target_Only,8.389077597865079,500
NN_Target_Only,0.7065046017965657,500
XGBoost_Pool,0.0992720063685203,500
KRR_Pool,1.6283814825050005,500
NN_Pool,3.664688343566759,500
XGBoost_TLCQM,0.1040997784128391,500
KRR_TLCQM,1.7687870337857274,500
NN_TLCQM,0.1091032564217627,500
TKRR,1.910061278593233,100
CDAR,5.863483235792071,100
DARC,25.28725682001792,100
VNCD_MDD,0.1456046941979044,100
M3SDA_Reg,0.1220650005745065,100
CMSS_Reg,0.1242710778834017,100
TKRR,1.9235649056311743,200
CDAR,5.270199126061838,200
DARC,36.64777049027345,200
VNCD_MDD,0.1399533616551246,200
M3SDA_Reg,0.1219849446385606,200
CMSS_Reg,0.1127389988863725,200
TKRR,1.904561503949056,300
CDAR,5.333818138242974,300
DARC,36.75343182255368,300
VNCD_MDD,0.1381326265859128,300
M3SDA_Reg,0.1273906249040995,300
CMSS_Reg,0.110888493674984,300
TKRR,1.8867318385929028,500
CDAR,5.388959067056783,500
DARC,36.77937835851862,500
VNCD_MDD,0.1324323660827473,500
M3SDA_Reg,0.1318996752631211,500
CMSS_Reg,0.1056696137507665,500
XGBoost_Target_Only,0.1105974134280407,100
KRR_Target_Only,27.7363113917372,100
NN_Target_Only,21.813615537546617,100
XGBoost_Pool,0.0984606819776792,100
KRR_Pool,1.6083170680455077,100
NN_Pool,3.954880938960516,100
XGBoost_TLCQM,0.1039394254385027,100
KRR_TLCQM,1.7443171533737,100
NN_TLCQM,0.1045985236873427,100
XGBoost_Target_Only,0.0986021552470473,200
KRR_Target_Only,17.586240694805106,200
NN_Target_Only,21.12090463187009,200
XGBoost_Pool,0.0982547457637554,200
KRR_Pool,1.5820092972523911,200
NN_Pool,3.6673235205604047,200
XGBoost_TLCQM,0.1033473622715357,200
KRR_TLCQM,1.7283118079612043,200
NN_TLCQM,0.1036143121992697,200
XGBoost_Target_Only,0.0965393939290207,300
KRR_Target_Only,14.040691370460944,300
NN_Target_Only,11.283167253273392,300
XGBoost_Pool,0.0968943565875696,300
KRR_Pool,1.5773287559675615,300
NN_Pool,3.4889591333236014,300
XGBoost_TLCQM,0.1009593338279432,300
KRR_TLCQM,1.6952610870689484,300
NN_TLCQM,0.1098655650381141,300
XGBoost_Target_Only,0.0963413712848228,500
KRR_Target_Only,9.478475612542775,500
NN_Target_Only,0.1716128623471846,500
XGBoost_Pool,0.0980913378199106,500
KRR_Pool,1.5186750761828445,500
NN_Pool,3.500128472332628,500
XGBoost_TLCQM,0.0988057665393333,500
KRR_TLCQM,1.6305241412317988,500
NN_TLCQM,0.2394107804269233,500
TKRR,1.9675533867550887,100
CDAR,6.157597993964629,100
DARC,35.426757420509645,100
VNCD_MDD,0.1604465785822294,100
M3SDA_Reg,0.1097894355722232,100
CMSS_Reg,0.1187573354161305,100
TKRR,2.101903048173183,200
CDAR,5.904021820196136,200
DARC,30.21394719541125,200
VNCD_MDD,0.1489202632851683,200
M3SDA_Reg,0.1072867711142328,200
CMSS_Reg,0.1112585999650637,200
TKRR,1.967419793333938,300
CDAR,6.013237024002804,300
DARC,30.50326030676212,300
VNCD_MDD,0.1295932325279001,300
M3SDA_Reg,0.1117115534957013,300
CMSS_Reg,0.1074062051904254,300
TKRR,1.805332342835344,500
CDAR,6.053138939045445,500
DARC,30.642960257301777,500
VNCD_MDD,0.1315107390348137,500
M3SDA_Reg,0.1185485887986684,500
CMSS_Reg,0.1034455700749067,500
XGBoost_Target_Only,0.1122744099722874,100
KRR_Target_Only,30.40332969351832,100
NN_Target_Only,20.48730339263409,100
XGBoost_Pool,0.1019800244579206,100
KRR_Pool,1.5766032753163362,100
NN_Pool,3.445510050329647,100
XGBoost_TLCQM,0.1032788425326565,100
KRR_TLCQM,1.6575578958916604,100
NN_TLCQM,0.1276852329881899,100
XGBoost_Target_Only,0.0983276481214807,200
KRR_Target_Only,19.783467702367176,200
NN_Target_Only,19.98721010227001,200
XGBoost_Pool,0.1007082027496779,200
KRR_Pool,1.5450616398038484,200
NN_Pool,3.442881658717724,200
XGBoost_TLCQM,0.1179642186545078,200
KRR_TLCQM,1.6379137532435577,200
NN_TLCQM,0.3524258332184897,200
XGBoost_Target_Only,0.0944620981311621,300
KRR_Target_Only,13.768810156999429,300
NN_Target_Only,6.476338129755511,300
XGBoost_Pool,0.0990646239303178,300
KRR_Pool,1.5461101944198437,300
NN_Pool,3.2194559537654754,300
XGBoost_TLCQM,0.1043685310469356,300
KRR_TLCQM,1.6140167485654255,300
NN_TLCQM,0.1338326782513283,300
XGBoost_Target_Only,0.0931203892388172,500
KRR_Target_Only,9.030627221654328,500
NN_Target_Only,0.6928827186029328,500
XGBoost_Pool,0.0962011077517012,500
KRR_Pool,1.4932257175945367,500
NN_Pool,3.150373074941541,500
XGBoost_TLCQM,0.1027539154018604,500
KRR_TLCQM,1.5821637639842776,500
NN_TLCQM,0.1073440100381584,500
TKRR,1.8785803424706964,100
CDAR,5.927331545310415,100
DARC,35.282562561521345,100
VNCD_MDD,0.1725589433295238,100
M3SDA_Reg,0.1174715523789847,100
CMSS_Reg,0.1153336102158961,100
TKRR,1.9374359807960737,200
CDAR,6.509566273456355,200
DARC,28.99624489790841,200
VNCD_MDD,0.1556808301056449,200
M3SDA_Reg,0.1135748663604537,200
CMSS_Reg,0.1128424141104272,200
TKRR,1.9706735468616772,300
CDAR,6.519996180390967,300
DARC,31.148459670694823,300
VNCD_MDD,0.1380082095885823,300
M3SDA_Reg,0.118376412673407,300
CMSS_Reg,0.1071155912804015,300
TKRR,1.8498497327960404,500
CDAR,6.375033507565399,500
DARC,30.36198141426907,500
VNCD_MDD,0.1272934562742449,500
M3SDA_Reg,0.1177867269990652,500
CMSS_Reg,0.0994414958522706,500
XGBoost_Target_Only,0.1150281720628352,100
KRR_Target_Only,26.935026756629448,100
NN_Target_Only,23.605066551153303,100
XGBoost_Pool,0.1013618233049958,100
KRR_Pool,1.6507095589413998,100
NN_Pool,5.1332303174551495,100
XGBoost_TLCQM,0.1023444157914933,100
KRR_TLCQM,1.7541235288981365,100
NN_TLCQM,0.1058126447014374,100
XGBoost_Target_Only,0.1101028851827368,200
KRR_Target_Only,19.85012851020465,200
NN_Target_Only,21.78449117577039,200
XGBoost_Pool,0.0999866305025463,200
KRR_Pool,1.6291974662878383,200
NN_Pool,3.4011506997547336,200
XGBoost_TLCQM,0.1053174029784154,200
KRR_TLCQM,1.7284297830427058,200
NN_TLCQM,0.1070468926271128,200
XGBoost_Target_Only,0.0978638119690987,300
KRR_Target_Only,14.491612244038713,300
NN_Target_Only,0.8016241586724254,300
XGBoost_Pool,0.0981358708322129,300
KRR_Pool,1.584609080590563,300
NN_Pool,2.3880916346391143,300
XGBoost_TLCQM,0.1022942624598643,300
KRR_TLCQM,1.6760885213639325,300
NN_TLCQM,0.1324132636434293,300
XGBoost_Target_Only,0.0970158534276453,500
KRR_Target_Only,9.180164097256554,500
NN_Target_Only,6.804443791215331,500
XGBoost_Pool,0.0959269785915215,500
KRR_Pool,1.5854002753223022,500
NN_Pool,3.824563528344283,500
XGBoost_TLCQM,0.0996766296788408,500
KRR_TLCQM,1.6847547540809371,500
NN_TLCQM,0.1015631530840848,500
TKRR,2.0921291014543884,100
CDAR,5.690625402816851,100
DARC,34.87545734934441,100
VNCD_MDD,0.1667477074053223,100
M3SDA_Reg,0.1267846945299512,100
CMSS_Reg,0.1165248557125433,100
TKRR,1.942369552553463,200
CDAR,5.136199639305398,200
DARC,26.07724908292107,200
VNCD_MDD,0.1376924922739272,200
M3SDA_Reg,0.1138320735313452,200
CMSS_Reg,0.1148616131057576,200
TKRR,1.909487165685988,300
CDAR,5.1296831191288055,300
DARC,24.57452206312814,300
VNCD_MDD,0.1330553149283906,300
M3SDA_Reg,0.1169849376513955,300
CMSS_Reg,0.1116566790892461,300
TKRR,1.912626026751016,500
CDAR,5.1817066093816,500
DARC,26.945162684809496,500
VNCD_MDD,0.1335797418732496,500
M3SDA_Reg,0.1164412924984542,500
CMSS_Reg,0.1124483178213738,500
XGBoost_Target_Only,0.1055773956395154,100
KRR_Target_Only,30.452869239562112,100
NN_Target_Only,29.45992215330523,100
XGBoost_Pool,0.1022239437075464,100
KRR_Pool,1.6105417192933629,100
NN_Pool,5.715743919426697,100
XGBoost_TLCQM,0.1021893849593415,100
KRR_TLCQM,1.734527529215374,100
NN_TLCQM,0.1267848869284105,100
XGBoost_Target_Only,0.0981783697313433,200
KRR_Target_Only,20.020602972455524,200
NN_Target_Only,26.841248135851604,200
XGBoost_Pool,0.1010982887791953,200
KRR_Pool,1.560614789899463,200
NN_Pool,3.9994179453950296,200
XGBoost_TLCQM,0.1045660950270483,200
KRR_TLCQM,1.6667585449415812,200
NN_TLCQM,0.1051522151225811,200
XGBoost_Target_Only,0.0957368928698135,300
KRR_Target_Only,13.805616173086513,300
NN_Target_Only,9.45902729381459,300
XGBoost_Pool,0.1012754453582888,300
KRR_Pool,1.533932497280558,300
NN_Pool,3.239878193501425,300
XGBoost_TLCQM,0.099880050401337,300
KRR_TLCQM,1.6168873995996835,300
NN_TLCQM,2.753787992064487,300
XGBoost_Target_Only,0.0918671321946527,500
KRR_Target_Only,8.412053573526894,500
NN_Target_Only,6.236303873735777,500
XGBoost_Pool,0.0968081609770733,500
KRR_Pool,1.447448866912299,500
NN_Pool,4.337815316126003,500
XGBoost_TLCQM,0.1006169478386009,500
KRR_TLCQM,1.5321601007190742,500
NN_TLCQM,0.1023723055530679,500
TKRR,1.943458473526316,100
CDAR,6.096720386670615,100
DARC,42.43174325714686,100
VNCD_MDD,0.1841323886611706,100
M3SDA_Reg,0.1246993730677528,100
CMSS_Reg,0.1065365102794937,100
TKRR,1.8137851852660267,200
CDAR,5.691276437777918,200
DARC,29.62324533453865,200
VNCD_MDD,0.1488265908922287,200
M3SDA_Reg,0.1381613315082159,200
CMSS_Reg,0.110008780289374,200
TKRR,1.793213358565585,300
CDAR,5.515495035446575,300
DARC,29.62546431598005,300
VNCD_MDD,0.1448504277379133,300
M3SDA_Reg,0.1187022421056801,300
CMSS_Reg,0.104053877373322,300
TKRR,1.7479608309250017,500
CDAR,5.327171410086038,500
DARC,30.35574966590152,500
VNCD_MDD,0.1259585635771143,500
M3SDA_Reg,0.1206558451458276,500
CMSS_Reg,0.1015409479570717,500
XGBoost_Target_Only,0.10694630078762,100
KRR_Target_Only,28.822553343311576,100
NN_Target_Only,20.04673048263765,100
XGBoost_Pool,0.0992001099765631,100
KRR_Pool,1.6156532936462868,100
NN_Pool,5.704763167283398,100
XGBoost_TLCQM,0.1109721856337934,100
KRR_TLCQM,1.720631992503975,100
NN_TLCQM,0.1065310591194504,100
XGBoost_Target_Only,0.1015625042389742,200
KRR_Target_Only,19.753680454270278,200
NN_Target_Only,26.51605273448854,200
XGBoost_Pool,0.0993602985982688,200
KRR_Pool,1.5425740925718616,200
NN_Pool,3.5128400571115392,200
XGBoost_TLCQM,0.1067791845048529,200
KRR_TLCQM,1.6721955701349414,200
NN_TLCQM,0.1254219774099273,200
XGBoost_Target_Only,0.1022014847463177,300
KRR_Target_Only,14.20544590063277,300
NN_Target_Only,1.4662176364150414,300
XGBoost_Pool,0.0995414834558796,300
KRR_Pool,1.4945912106934114,300
NN_Pool,2.535324703207156,300
XGBoost_TLCQM,0.1031221554354355,300
KRR_TLCQM,1.5982556541041484,300
NN_TLCQM,0.1185057977435381,300
XGBoost_Target_Only,0.0943721319428318,500
KRR_Target_Only,9.434972440727748,500
NN_Target_Only,6.128006511132896,500
XGBoost_Pool,0.0968995110793459,500
KRR_Pool,1.448677553664536,500
NN_Pool,5.193728835637773,500
XGBoost_TLCQM,0.1022603565471839,500
KRR_TLCQM,1.5470280702277717,500
NN_TLCQM,0.1429835192003303,500
TKRR,1.9192103106993257,100
CDAR,5.382256409753832,100
DARC,38.789394009317725,100
VNCD_MDD,0.1735147961456212,100
M3SDA_Reg,0.1177356224616193,100
CMSS_Reg,0.1177266139880435,100
TKRR,1.8314648428063087,200
CDAR,5.872229264432762,200
DARC,28.151794014480448,200
VNCD_MDD,0.1516766277580547,200
M3SDA_Reg,0.1194905620327529,200
CMSS_Reg,0.1062362593874645,200
TKRR,1.810963777836139,300
CDAR,5.632384994415274,300
DARC,28.43901788857348,300
VNCD_MDD,0.1433147976310351,300
M3SDA_Reg,0.1174875326965756,300
CMSS_Reg,0.1067990661381885,300
TKRR,1.757041548270737,500
CDAR,5.554156662204034,500
DARC,28.3502359749661,500
VNCD_MDD,0.1440149289549581,500
M3SDA_Reg,0.1197122133070827,500
CMSS_Reg,0.1046033592657194,500
XGBoost_Target_Only,0.1070705808716475,100
KRR_Target_Only,30.26983108551173,100
NN_Target_Only,30.05297787175887,100
XGBoost_Pool,0.1032350767804869,100
KRR_Pool,1.634786213198794,100
NN_Pool,5.676472855089345,100
XGBoost_TLCQM,0.1078304968430845,100
KRR_TLCQM,1.7802594282904354,100
NN_TLCQM,0.1082170929751712,100
XGBoost_Target_Only,0.1003282390184221,200
KRR_Target_Only,20.663356460042653,200
NN_Target_Only,26.60248897940736,200
XGBoost_Pool,0.0994442514607788,200
KRR_Pool,1.6168199297903458,200
NN_Pool,3.477604499707899,200
XGBoost_TLCQM,0.1035206862136028,200
KRR_TLCQM,1.745451743508479,200
NN_TLCQM,0.1641802569049533,200
XGBoost_Target_Only,0.0983320442443384,300
KRR_Target_Only,14.794146817614674,300
NN_Target_Only,1.5584628650756038,300
XGBoost_Pool,0.0992389745439816,300
KRR_Pool,1.4980743386290674,300
NN_Pool,4.958721625875632,300
XGBoost_TLCQM,0.1040668082346434,300
KRR_TLCQM,1.6014955828876305,300
NN_TLCQM,0.1075202280174819,300
XGBoost_Target_Only,0.0932349377943899,500
KRR_Target_Only,9.6364791030092,500
NN_Target_Only,0.273815131455663,500
XGBoost_Pool,0.0964981379062968,500
KRR_Pool,1.4969890981968816,500
NN_Pool,3.3012158632816795,500
XGBoost_TLCQM,0.100430058872547,500
KRR_TLCQM,1.5862860321423826,500
NN_TLCQM,0.1051228589022614,500
TKRR,2.251007424686294,100
CDAR,6.328178386147176,100
DARC,44.56667607125839,100
VNCD_MDD,0.1830944833844883,100
M3SDA_Reg,0.125937383018823,100
CMSS_Reg,0.1181044221557962,100
TKRR,1.9446097447902195,200
CDAR,5.827452709236243,200
DARC,29.502080597567687,200
VNCD_MDD,0.1598852851722933,200
M3SDA_Reg,0.1248972743676638,200
CMSS_Reg,0.1172954409790639,200
TKRR,1.897743448799996,300
CDAR,5.989643144405138,300
DARC,30.3509491500291,300
VNCD_MDD,0.1397584921221929,300
M3SDA_Reg,0.125045847671699,300
CMSS_Reg,0.1108405710706345,300
TKRR,1.8152110978298543,500
CDAR,5.598349541574122,500
DARC,30.420570841945374,500
VNCD_MDD,0.1219222086535312,500
M3SDA_Reg,0.1189752928456673,500
CMSS_Reg,0.105962468378409,500
XGBoost_Target_Only,0.1156996706595411,100
KRR_Target_Only,28.65470783670693,100
NN_Target_Only,23.53938458777396,100
XGBoost_Pool,0.0982082722984394,100
KRR_Pool,1.5806912320764297,100
NN_Pool,5.614495746382122,100
XGBoost_TLCQM,0.1076290824983831,100
KRR_TLCQM,1.6884188146078196,100
NN_TLCQM,0.1136592218966551,100
XGBoost_Target_Only,0.1091488069718848,200
KRR_Target_Only,20.21722959010971,200
NN_Target_Only,22.412255889041965,200
XGBoost_Pool,0.0977899610860665,200
KRR_Pool,1.5753417220632135,200
NN_Pool,3.2157993216060707,200
XGBoost_TLCQM,0.1047446094704488,200
KRR_TLCQM,1.6793319297104972,200
NN_TLCQM,0.3301542471438832,200
XGBoost_Target_Only,0.1009913966484706,300
KRR_Target_Only,15.140645782722832,300
NN_Target_Only,12.890667055276916,300
XGBoost_Pool,0.0986631103995049,300
KRR_Pool,1.5659442512356487,300
NN_Pool,3.415957728809059,300
XGBoost_TLCQM,0.1017111311898198,300
KRR_TLCQM,1.670553989086983,300
NN_TLCQM,0.1096871945808248,300
XGBoost_Target_Only,0.0956336672090997,500
KRR_Target_Only,10.138695479764564,500
NN_Target_Only,6.075709954099038,500
XGBoost_Pool,0.0967090808761597,500
KRR_Pool,1.514599712421593,500
NN_Pool,3.5093864361448577,500
XGBoost_TLCQM,0.1011055650918405,500
KRR_TLCQM,1.6132878467643477,500
NN_TLCQM,0.117911832602822,500
TKRR,1.839945530765843,100
CDAR,5.858913013022814,100
DARC,32.181727952020545,100
VNCD_MDD,0.1546841565891395,100
M3SDA_Reg,0.1146720135356563,100
CMSS_Reg,0.1148955272449065,100
TKRR,1.8454219033324464,200
CDAR,5.9377160456151,200
DARC,26.08370818764245,200
VNCD_MDD,0.1444217381292819,200
M3SDA_Reg,0.1117705374725203,200
CMSS_Reg,0.1120952540097322,200
TKRR,1.91208471694375,300
CDAR,5.9343225342856005,300
DARC,26.72160682270252,300
VNCD_MDD,0.1381382932281278,300
M3SDA_Reg,0.113090491495132,300
CMSS_Reg,0.1074357427963364,300
TKRR,1.8298527548892964,500
CDAR,5.836904053956564,500
DARC,26.628852728209797,500
VNCD_MDD,0.1403991059512461,500
M3SDA_Reg,0.1140413695138019,500
CMSS_Reg,0.100706455573051,500
XGBoost_Target_Only,0.1356202942289769,100
KRR_Target_Only,30.86140726464384,100
NN_Target_Only,21.663975503726444,100
XGBoost_Pool,0.1024718168125033,100
KRR_Pool,1.5879946355771013,100
NN_Pool,5.283813961842354,100
XGBoost_TLCQM,0.1045970692225535,100
KRR_TLCQM,1.682892926902242,100
NN_TLCQM,0.6352075161824278,100
XGBoost_Target_Only,0.1129580542095553,200
KRR_Target_Only,20.349598741731917,200
NN_Target_Only,21.57385520656664,200
XGBoost_Pool,0.096873252586593,200
KRR_Pool,1.5583921772557094,200
NN_Pool,3.2282127186062044,200
XGBoost_TLCQM,0.1047270424137885,200
KRR_TLCQM,1.6581569111187664,200
NN_TLCQM,0.1262584567437017,200
XGBoost_Target_Only,0.0995577253718126,300
KRR_Target_Only,14.687317079155108,300
NN_Target_Only,0.3283421633852134,300
XGBoost_Pool,0.0947881842321248,300
KRR_Pool,1.5160164394827798,300
NN_Pool,3.0603532550383186,300
XGBoost_TLCQM,0.1036765199458408,300
KRR_TLCQM,1.6047638693830482,300
NN_TLCQM,0.1137640060329265,300
XGBoost_Target_Only,0.0962085531857156,500
KRR_Target_Only,8.780731955920475,500
NN_Target_Only,0.2168308288765056,500
XGBoost_Pool,0.0965116877652384,500
KRR_Pool,1.391138156011419,500
NN_Pool,3.480628254213575,500
XGBoost_TLCQM,0.1035536761929245,500
KRR_TLCQM,1.4728108364412291,500
NN_TLCQM,0.1101324712500889,500
TKRR,1.8548021736747813,100
CDAR,5.64922634279356,100
DARC,28.27956587886044,100
VNCD_MDD,0.1578418624800316,100
M3SDA_Reg,0.1182940769848604,100
CMSS_Reg,0.1270482381908586,100
TKRR,1.8478842462804927,200
CDAR,5.310022435197449,200
DARC,34.90276001963917,200
VNCD_MDD,0.1507288803820681,200
M3SDA_Reg,0.1116390172039038,200
CMSS_Reg,0.1098764903228045,200
TKRR,1.7970906437053362,300
CDAR,5.350867501324577,300
DARC,35.05561638935328,300
VNCD_MDD,0.1633226288177757,300
M3SDA_Reg,0.1125063649745229,300
CMSS_Reg,0.1085397751546557,300
TKRR,1.7185835715643838,500
CDAR,5.315963692394701,500
DARC,34.99581538186237,500
VNCD_MDD,0.1503540916348552,500
M3SDA_Reg,0.1272771266452187,500
CMSS_Reg,0.1066045803726803,500
XGBoost_Target_Only,0.1224532691894169,100
KRR_Target_Only,27.54582152000216,100
NN_Target_Only,23.669204372817365,100
XGBoost_Pool,0.1010350923973105,100
KRR_Pool,1.6245365933209297,100
NN_Pool,5.784203760531856,100
XGBoost_TLCQM,0.1050238327121008,100
KRR_TLCQM,1.744245575440996,100
NN_TLCQM,0.1118468727082204,100
XGBoost_Target_Only,0.1143080338121941,200
KRR_Target_Only,19.59930662573461,200
NN_Target_Only,22.88162769602842,200
XGBoost_Pool,0.0994429652632826,200
KRR_Pool,1.6110587810847006,200
NN_Pool,3.177723659085566,200
XGBoost_TLCQM,0.1042967029888891,200
KRR_TLCQM,1.725752811942042,200
NN_TLCQM,0.1063593292436139,200
XGBoost_Target_Only,0.111307479067722,300
KRR_Target_Only,13.161072845422089,300
NN_Target_Only,7.871768774857439,300
XGBoost_Pool,0.0985534098208193,300
KRR_Pool,1.6188374032782662,300
NN_Pool,3.3293283567727365,300
XGBoost_TLCQM,0.1048917327050881,300
KRR_TLCQM,1.7342519158846332,300
NN_TLCQM,0.3752525883501211,300
XGBoost_Target_Only,0.0913463236628029,500
KRR_Target_Only,9.246988516653454,500
NN_Target_Only,0.157135291908691,500
XGBoost_Pool,0.0972950207841798,500
KRR_Pool,1.6138197018465068,500
NN_Pool,4.770964288674612,500
XGBoost_TLCQM,0.1015931418043995,500
KRR_TLCQM,1.724018276565682,500
NN_TLCQM,0.1090546005217635,500
TKRR,1.9612546973863576,100
CDAR,6.058813396624392,100
DARC,21.51033741500019,100
VNCD_MDD,0.2051208431689557,100
M3SDA_Reg,0.127299731684849,100
CMSS_Reg,0.1138900319279219,100
TKRR,1.8625577764789047,200
CDAR,5.390748549620486,200
DARC,32.87339409225749,200
VNCD_MDD,0.1625546867961873,200
M3SDA_Reg,0.1224912474619529,200
CMSS_Reg,0.1107582825055505,200
TKRR,1.9008736543224087,300
CDAR,5.401903123326245,300
DARC,33.06746411989615,300
VNCD_MDD,0.1502134768945198,300
M3SDA_Reg,0.1193921615896001,300
CMSS_Reg,0.1092365124376897,300
TKRR,1.9699653957490295,500
CDAR,5.460446655308545,500
DARC,33.05675216115319,500
VNCD_MDD,0.1431800946318017,500
M3SDA_Reg,0.1182747151607739,500
CMSS_Reg,0.1024698308361352,500
XGBoost_Target_Only,0.1242568314127876,100
KRR_Target_Only,28.782729446979708,100
NN_Target_Only,20.29233337995422,100
XGBoost_Pool,0.1014417347163906,100
KRR_Pool,1.6160333667865343,100
NN_Pool,5.74813773128959,100
XGBoost_TLCQM,0.1012895910399884,100
KRR_TLCQM,1.7414306254649148,100
NN_TLCQM,0.2886633919976528,100
XGBoost_Target_Only,0.1162557444226159,200
KRR_Target_Only,19.248245981815653,200
NN_Target_Only,20.56643020552416,200
XGBoost_Pool,0.1010640308984762,200
KRR_Pool,1.591761402293613,200
NN_Pool,3.312882463573429,200
XGBoost_TLCQM,0.1088469710766531,200
KRR_TLCQM,1.702083227846873,200
NN_TLCQM,0.1689243346457615,200
XGBoost_Target_Only,0.1162143471246214,300
KRR_Target_Only,14.55688469484826,300
NN_Target_Only,0.2814873564827156,300
XGBoost_Pool,0.1016247587007087,300
KRR_Pool,1.5801222884284227,300
NN_Pool,3.3147212795840444,300
XGBoost_TLCQM,0.1058736303973014,300
KRR_TLCQM,1.676940378241151,300
NN_TLCQM,0.1106127122880702,300
XGBoost_Target_Only,0.0993052615321062,500
KRR_Target_Only,8.903578293811936,500
NN_Target_Only,0.47987938569152,500
XGBoost_Pool,0.0980128578159042,500
KRR_Pool,1.45720641897025,500
NN_Pool,4.716361874417743,500
XGBoost_TLCQM,0.1001588517210508,500
KRR_TLCQM,1.526750858071089,500
NN_TLCQM,0.1103175746038149,500
TKRR,1.8803911524283652,100
CDAR,6.277355933448015,100
DARC,23.786692883811103,100
VNCD_MDD,0.1897102056586037,100
M3SDA_Reg,0.122795227058592,100
CMSS_Reg,0.1248251537415016,100
TKRR,1.8428829368260609,200
CDAR,5.231504481192773,200
DARC,32.958062042197824,200
VNCD_MDD,0.1385054931112035,200
M3SDA_Reg,0.1185589201988701,200
CMSS_Reg,0.1211410441123314,200
TKRR,1.910291077298722,300
CDAR,5.162507428450437,300
DARC,33.587886230317125,300
VNCD_MDD,0.140429843989227,300
M3SDA_Reg,0.1231606858013887,300
CMSS_Reg,0.1178472426087923,300
TKRR,1.7896409273503755,500
CDAR,5.231627835337003,500
DARC,34.05229004153022,500
VNCD_MDD,0.1404683598176031,500
M3SDA_Reg,0.1235134266211287,500
CMSS_Reg,0.1072673796109121,500
XGBoost_Target_Only,0.1095176762599369,100
KRR_Target_Only,29.86749802883863,100
NN_Target_Only,20.970792912403223,100
XGBoost_Pool,0.0992711173766902,100
KRR_Pool,1.6488719194429842,100
NN_Pool,5.19651026379067,100
XGBoost_TLCQM,0.1028631673783603,100
KRR_TLCQM,1.7599084917005512,100
NN_TLCQM,0.1032104660077005,100
XGBoost_Target_Only,0.1236395324592188,200
KRR_Target_Only,19.133595206905287,200
NN_Target_Only,22.34989697181661,200
XGBoost_Pool,0.0993055737130605,200
KRR_Pool,1.6254514037691885,200
NN_Pool,3.665012589884974,200
XGBoost_TLCQM,0.1071948498702661,200
KRR_TLCQM,1.7282788525604575,200
NN_TLCQM,0.1267858850660198,200
XGBoost_Target_Only,0.112951899187212,300
KRR_Target_Only,14.394397743292666,300
NN_Target_Only,0.4647778860713761,300
XGBoost_Pool,0.0974668944405074,300
KRR_Pool,1.6064879024142575,300
NN_Pool,3.107334130621912,300
XGBoost_TLCQM,0.1052729326752377,300
