Method,MSE,source_size,target_size
XGBoost_Mean_Matching,0.3006191785638642,1500,50
KRR_Mean_Matching,0.3142099004856739,1500,50
NN_Mean_Matching,0.3114433405239813,1500,50
XGBoost_OT_Calibration,0.5857719050927508,1500,50
KRR_OT_Calibration,0.6191683390717425,1500,50
NN_OT_Calibration,0.6168904052229364,1500,50
XGBoost_TLCQM,0.3035243959157257,1500,50
KRR_TLCQM,0.3169570262557986,1500,50
NN_TLCQM,0.3150222614444563,1500,50
XGBoost_Engression_Only,0.5190288661911405,100,100
KRR_Engression_Only,0.4902601485041694,100,100
NN_Engression_Only,0.5367253767991859,100,100
XGBoost_Mean_Matching,0.3169277673575299,100,100
KRR_Mean_Matching,0.3303068573254284,100,100
NN_Mean_Matching,0.3138302852807427,100,100
XGBoost_OT_Calibration,0.4039047012297811,100,100
KRR_OT_Calibration,0.3913998017592823,100,100
NN_OT_Calibration,0.4052403159907144,100,100
XGBoost_TLCQM,0.3068220272941253,100,100
KRR_TLCQM,0.3361032239117516,100,100
NN_TLCQM,0.3247448428328944,100,100
XGBoost_Engression_Only,3.0958062218123583,200,100
KRR_Engression_Only,1.1373427464191466,200,100
NN_Engression_Only,2.5064040882051044,200,100
XGBoost_Mean_Matching,0.307927659073741,200,100
KRR_Mean_Matching,0.3172708735043154,200,100
NN_Mean_Matching,0.3170398642663924,200,100
XGBoost_OT_Calibration,0.3239427237194446,200,100
KRR_OT_Calibration,0.4307341367677688,200,100
NN_OT_Calibration,0.47319898227501,200,100
XGBoost_TLCQM,0.3097023534857175,200,100
KRR_TLCQM,0.3182266106789519,200,100
NN_TLCQM,0.3102703835993157,200,100
XGBoost_Engression_Only,2.936705198793272,500,100
KRR_Engression_Only,1.271481771648316,500,100
NN_Engression_Only,1.672455919870085,500,100
XGBoost_Mean_Matching,0.3049831802402643,500,100
KRR_Mean_Matching,0.3184092298768677,500,100
NN_Mean_Matching,0.3136061562126134,500,100
XGBoost_OT_Calibration,0.3520023015771614,500,100
KRR_OT_Calibration,0.4629786899582492,500,100
NN_OT_Calibration,0.4709009946071792,500,100
XGBoost_TLCQM,0.3079116952331122,500,100
KRR_TLCQM,0.3225443913571126,500,100
NN_TLCQM,0.3144080829221931,500,100
XGBoost_Engression_Only,2.7565242926018025,1000,100
KRR_Engression_Only,1.5661665176165174,1000,100
NN_Engression_Only,2.0606526206425704,1000,100
XGBoost_Mean_Matching,0.3114388321668258,1000,100
KRR_Mean_Matching,0.3235677099348412,1000,100
NN_Mean_Matching,0.3201093616815098,1000,100
XGBoost_OT_Calibration,0.4989715743103121,1000,100
KRR_OT_Calibration,0.5402160644840692,1000,100
NN_OT_Calibration,0.5691181171429662,1000,100
XGBoost_TLCQM,0.3158136855276705,1000,100
KRR_TLCQM,0.3224243615837426,1000,100
NN_TLCQM,0.3165879106779348,1000,100
XGBoost_Engression_Only,3.2589490212949883,1500,100
KRR_Engression_Only,2.094142794872711,1500,100
NN_Engression_Only,2.651329595628158,1500,100
XGBoost_Mean_Matching,0.3003859238028064,1500,100
KRR_Mean_Matching,0.3059473511833679,1500,100
NN_Mean_Matching,0.299565202395556,1500,100
XGBoost_OT_Calibration,0.5070191388972378,1500,100
KRR_OT_Calibration,0.5450194949756836,1500,100
NN_OT_Calibration,0.5871682233890174,1500,100
XGBoost_TLCQM,0.2985909292459821,1500,100
KRR_TLCQM,0.3068968257893598,1500,100
NN_TLCQM,0.2961558582661877,1500,100
XGBoost_Engression_Only,4.189043627722448,2000,100
KRR_Engression_Only,3.038320662341398,2000,100
NN_Engression_Only,4.361232674147878,2000,100
XGBoost_Mean_Matching,0.3037075989589987,2000,100
KRR_Mean_Matching,0.3071411897019714,2000,100
NN_Mean_Matching,0.3010548382420685,2000,100
XGBoost_OT_Calibration,0.6267346393151331,2000,100
KRR_OT_Calibration,0.624636028024607,2000,100
NN_OT_Calibration,0.7224753276108352,2000,100
XGBoost_TLCQM,0.3222068621336116,2000,100
KRR_TLCQM,0.3180539145299797,2000,100
NN_TLCQM,0.3230134315810927,2000,100
XGBoost_Engression_Only,3.4164843457713685,3000,100
KRR_Engression_Only,2.9775400708233173,3000,100
NN_Engression_Only,3.5104413696827663,3000,100
XGBoost_Mean_Matching,0.3035131910252402,3000,100
KRR_Mean_Matching,0.3074922713859855,3000,100
NN_Mean_Matching,0.3012594046059385,3000,100
XGBoost_OT_Calibration,0.5819578488114755,3000,100
KRR_OT_Calibration,0.6280453705543226,3000,100
NN_OT_Calibration,0.699915584352061,3000,100
XGBoost_TLCQM,0.3547289594237039,3000,100
KRR_TLCQM,0.34423425343332,3000,100
NN_TLCQM,0.3767222360938919,3000,100
XGBoost_Engression_Only,1.280070155492299,150,150
KRR_Engression_Only,1.0161827448362128,150,150
NN_Engression_Only,1.372396419326522,150,150
XGBoost_Mean_Matching,0.2881771865063426,150,150
KRR_Mean_Matching,0.2928590920797758,150,150
NN_Mean_Matching,0.2849940912700928,150,150
XGBoost_OT_Calibration,0.359570519048019,150,150
KRR_OT_Calibration,0.3223132210936275,150,150
NN_OT_Calibration,0.3733007144475355,150,150
XGBoost_TLCQM,0.3043506155024066,150,150
KRR_TLCQM,0.2957015381718347,150,150
NN_TLCQM,0.2880380472055851,150,150
XGBoost_Engression_Only,2.0286745500242334,300,150
KRR_Engression_Only,0.8978289014677474,300,150
NN_Engression_Only,1.1864945535722349,300,150
XGBoost_Mean_Matching,0.2987924085382007,300,150
KRR_Mean_Matching,0.2999161416308268,300,150
NN_Mean_Matching,0.2967150372837379,300,150
XGBoost_OT_Calibration,0.3375961876565237,300,150
KRR_OT_Calibration,0.4001442730944805,300,150
NN_OT_Calibration,0.4172424251785669,300,150
XGBoost_TLCQM,0.3013175754055119,300,150
KRR_TLCQM,0.3028174954262889,300,150
NN_TLCQM,0.2979510400250362,300,150
XGBoost_Engression_Only,3.084897896255378,750,150
KRR_Engression_Only,1.2892951433358686,750,150
NN_Engression_Only,2.1454876035079486,750,150
XGBoost_Mean_Matching,0.284252920863789,750,150
KRR_Mean_Matching,0.2855244631402003,750,150
NN_Mean_Matching,0.2746292429639206,750,150
XGBoost_OT_Calibration,0.3523326941716591,750,150
KRR_OT_Calibration,0.3831666306880285,750,150
NN_OT_Calibration,0.4084039015923108,750,150
XGBoost_TLCQM,0.2855304932863938,750,150
KRR_TLCQM,0.2880925656859462,750,150
NN_TLCQM,0.2771655782781134,750,150
XGBoost_Engression_Only,3.4024907486220144,1500,150
KRR_Engression_Only,1.954049255801432,1500,150
NN_Engression_Only,3.3754051091686392,1500,150
XGBoost_Mean_Matching,0.3137938958081079,1500,150
KRR_Mean_Matching,0.3081739283082174,1500,150
NN_Mean_Matching,0.3044065500907802,1500,150
XGBoost_OT_Calibration,0.5493997334822043,1500,150
KRR_OT_Calibration,0.5299573537376265,1500,150
NN_OT_Calibration,0.6218277004133456,1500,150
XGBoost_TLCQM,0.3082271586842408,1500,150
KRR_TLCQM,0.3090996836478585,1500,150
NN_TLCQM,0.305783571526983,1500,150
XGBoost_Engression_Only,3.403755577163066,2250,150
KRR_Engression_Only,2.32196352431786,2250,150
NN_Engression_Only,3.1967329858136107,2250,150
XGBoost_Mean_Matching,0.2915061441654876,2250,150
KRR_Mean_Matching,0.290811701859078,2250,150
NN_Mean_Matching,0.2905039681439642,2250,150
XGBoost_OT_Calibration,0.5798655635088906,2250,150
KRR_OT_Calibration,0.5499707463840684,2250,150
NN_OT_Calibration,0.6050050806344176,2250,150
XGBoost_TLCQM,0.2927554556837583,2250,150
KRR_TLCQM,0.2951065268918443,2250,150
NN_TLCQM,0.293328527585726,2250,150
XGBoost_Engression_Only,3.644498839143414,3000,150
KRR_Engression_Only,2.480044084866769,3000,150
NN_Engression_Only,3.3854421865305357,3000,150
XGBoost_Mean_Matching,0.3002108021999111,3000,150
KRR_Mean_Matching,0.3029375356794045,3000,150
NN_Mean_Matching,0.2984213704591044,3000,150
XGBoost_OT_Calibration,0.5309715168361723,3000,150
KRR_OT_Calibration,0.5741515143573197,3000,150
NN_OT_Calibration,0.6070236727505801,3000,150
XGBoost_TLCQM,0.3039087219318477,3000,150
KRR_TLCQM,0.308610303736604,3000,150
NN_TLCQM,0.3041441594621477,3000,150
XGBoost_Engression_Only,3.618712575597277,4500,150
KRR_Engression_Only,2.972853705943213,4500,150
NN_Engression_Only,3.613648155414601,4500,150
XGBoost_Mean_Matching,0.2937665379531631,4500,150
KRR_Mean_Matching,0.2807118447448564,4500,150
NN_Mean_Matching,0.2861691367598701,4500,150
XGBoost_OT_Calibration,0.5954035113545876,4500,150
KRR_OT_Calibration,0.5760791522887234,4500,150
NN_OT_Calibration,0.6516731591288011,4500,150
XGBoost_TLCQM,0.3047562020018117,4500,150
KRR_TLCQM,0.3002051923052516,4500,150
NN_TLCQM,0.3083723635553222,4500,150
XGBoost_Engression_Only,0.5502527015522383,50,50
KRR_Engression_Only,0.5519248132928862,50,50
NN_Engression_Only,0.7929325297643758,50,50
XGBoost_Mean_Matching,0.3208239975927861,50,50
KRR_Mean_Matching,0.3198612298810691,50,50
NN_Mean_Matching,0.3209621814752802,50,50
XGBoost_OT_Calibration,0.3308234870519352,50,50
KRR_OT_Calibration,0.3210789615708429,50,50
NN_OT_Calibration,0.3395537845403162,50,50
XGBoost_TLCQM,0.336551699874992,50,50
KRR_TLCQM,0.3432705436234876,50,50
NN_TLCQM,0.3565899489510904,50,50
XGBoost_Engression_Only,1.968255691290736,100,50
KRR_Engression_Only,0.6983551229108022,100,50
NN_Engression_Only,1.3161040457303064,100,50
XGBoost_Mean_Matching,0.3126644471245119,100,50
KRR_Mean_Matching,0.312584153751754,100,50
NN_Mean_Matching,0.3157971408595074,100,50
XGBoost_OT_Calibration,0.3124225880221928,100,50
KRR_OT_Calibration,0.3503892409041239,100,50
NN_OT_Calibration,0.354170290992699,100,50
XGBoost_TLCQM,0.3171861999668723,100,50
KRR_TLCQM,0.3294838971154518,100,50
NN_TLCQM,0.3546104226523889,100,50
XGBoost_Engression_Only,3.8495394609602953,250,50
KRR_Engression_Only,1.1974753067250985,250,50
NN_Engression_Only,3.56197909618463,250,50
XGBoost_Mean_Matching,0.3053412809936736,250,50
KRR_Mean_Matching,0.3126206454849791,250,50
NN_Mean_Matching,0.3011179068106529,250,50
XGBoost_OT_Calibration,0.3769323678636083,250,50
KRR_OT_Calibration,0.3704155482165177,250,50
NN_OT_Calibration,0.4145927240520026,250,50
XGBoost_TLCQM,0.315862718570297,250,50
KRR_TLCQM,0.3128268731700404,250,50
NN_TLCQM,0.304589933204915,250,50
XGBoost_Engression_Only,2.633322244499261,500,50
KRR_Engression_Only,1.1296742124807928,500,50
NN_Engression_Only,2.992939006750227,500,50
XGBoost_Mean_Matching,0.3161776024784422,500,50
KRR_Mean_Matching,0.3119368650476591,500,50
NN_Mean_Matching,0.3101509925509849,500,50
XGBoost_OT_Calibration,0.4355716255226283,500,50
KRR_OT_Calibration,0.4307756681008232,500,50
NN_OT_Calibration,0.4727553522952733,500,50
XGBoost_TLCQM,0.3121713748984615,500,50
KRR_TLCQM,0.3126364197691813,500,50
NN_TLCQM,0.3062898737278642,500,50
XGBoost_Engression_Only,3.713952049057117,750,50
KRR_Engression_Only,1.9929671571129823,750,50
NN_Engression_Only,3.3356748552965314,750,50
XGBoost_Mean_Matching,0.3236618597029544,750,50
KRR_Mean_Matching,0.3239856083272018,750,50
NN_Mean_Matching,0.3205631202966167,750,50
XGBoost_OT_Calibration,0.5066598103236616,750,50
KRR_OT_Calibration,0.5220766022525319,750,50
NN_OT_Calibration,0.5717493584745795,750,50
XGBoost_TLCQM,0.3200826803779921,750,50
KRR_TLCQM,0.3223703616424185,750,50
NN_TLCQM,0.3190760422776011,750,50
XGBoost_Engression_Only,3.627878641561336,1000,50
KRR_Engression_Only,2.1186970109374457,1000,50
NN_Engression_Only,3.801902117993808,1000,50
XGBoost_Mean_Matching,0.3149535334581278,1000,50
KRR_Mean_Matching,0.3262397754791916,1000,50
NN_Mean_Matching,0.3147144098255736,1000,50
XGBoost_OT_Calibration,0.5195364879474383,1000,50
KRR_OT_Calibration,0.5228709272627601,1000,50
NN_OT_Calibration,0.5620677781891292,1000,50
XGBoost_TLCQM,0.3079166590422507,1000,50
KRR_TLCQM,0.3211073243548522,1000,50
NN_TLCQM,0.3146231624844215,1000,50
XGBoost_Engression_Only,3.1744474290170257,1500,50
KRR_Engression_Only,1.9633507359316915,1500,50
NN_Engression_Only,3.5395361040566287,1500,50
XGBoost_Mean_Matching,0.295776060368986,1500,50
KRR_Mean_Matching,0.3040867419960066,1500,50
NN_Mean_Matching,0.2973101975926423,1500,50
XGBoost_OT_Calibration,0.6159337672839812,1500,50
KRR_OT_Calibration,0.618312826724721,1500,50
NN_OT_Calibration,0.7081261258799705,1500,50
XGBoost_TLCQM,0.2986948840941589,1500,50
KRR_TLCQM,0.3111819188186993,1500,50
NN_TLCQM,0.3050830428599429,1500,50
XGBoost_Engression_Only,0.8429391691264209,100,100
KRR_Engression_Only,0.7442497227303945,100,100
NN_Engression_Only,1.0369324277111711,100,100
XGBoost_Mean_Matching,0.3196601986514104,100,100
KRR_Mean_Matching,0.3093655215138312,100,100
NN_Mean_Matching,0.3248083456133762,100,100
XGBoost_OT_Calibration,0.3476998536033052,100,100
KRR_OT_Calibration,0.3429360637806781,100,100
NN_OT_Calibration,0.3880742557830599,100,100
XGBoost_TLCQM,0.3412688962168855,100,100
KRR_TLCQM,0.3273828440715356,100,100
NN_TLCQM,0.3461701413104431,100,100
XGBoost_Engression_Only,3.225288350996846,200,100
KRR_Engression_Only,1.002031108983966,200,100
NN_Engression_Only,2.253632968260139,200,100
XGBoost_Mean_Matching,0.2999420866050153,200,100
KRR_Mean_Matching,0.3090534431282314,200,100
NN_Mean_Matching,0.2932566907898129,200,100
XGBoost_OT_Calibration,0.3685819934316705,200,100
KRR_OT_Calibration,0.4236610381441282,200,100
NN_OT_Calibration,0.4515070730499057,200,100
XGBoost_TLCQM,0.3151804116551731,200,100
KRR_TLCQM,0.3093024424538108,200,100
NN_TLCQM,0.2953347967970753,200,100
XGBoost_Engression_Only,2.366799776283849,500,100
KRR_Engression_Only,1.0579203130210328,500,100
NN_Engression_Only,2.7344217449368657,500,100
XGBoost_Mean_Matching,0.2980738853320022,500,100
KRR_Mean_Matching,0.2993161325834166,500,100
NN_Mean_Matching,0.3004742184445069,500,100
XGBoost_OT_Calibration,0.4294677401227886,500,100
KRR_OT_Calibration,0.4457262544894471,500,100
NN_OT_Calibration,0.486916768987797,500,100
XGBoost_TLCQM,0.303629049344145,500,100
KRR_TLCQM,0.3034126745670814,500,100
NN_TLCQM,0.2986048612714994,500,100
XGBoost_Engression_Only,2.9513355792486253,1000,100
KRR_Engression_Only,1.6535831019371277,1000,100
NN_Engression_Only,3.2270134832147352,1000,100
XGBoost_Mean_Matching,0.2840378663312219,1000,100
KRR_Mean_Matching,0.2918645578062991,1000,100
NN_Mean_Matching,0.290154886765526,1000,100
XGBoost_OT_Calibration,0.4747409931218004,1000,100
KRR_OT_Calibration,0.512540693253749,1000,100
NN_OT_Calibration,0.5389818321520515,1000,100
XGBoost_TLCQM,0.2855383380997193,1000,100
KRR_TLCQM,0.2978926307183046,1000,100
NN_TLCQM,0.300401980016661,1000,100
XGBoost_Engression_Only,3.4267895350657467,1500,100
KRR_Engression_Only,1.9747255777329624,1500,100
NN_Engression_Only,3.348853204218732,1500,100
XGBoost_Mean_Matching,0.2941482411205097,1500,100
KRR_Mean_Matching,0.3040765114734758,1500,100
NN_Mean_Matching,0.2999307346642902,1500,100
XGBoost_OT_Calibration,0.5713117599910382,1500,100
KRR_OT_Calibration,0.5105774432166638,1500,100
NN_OT_Calibration,0.6371793142101068,1500,100
XGBoost_TLCQM,0.3005367489993064,1500,100
KRR_TLCQM,0.3055411018382724,1500,100
NN_TLCQM,0.301895970795729,1500,100
XGBoost_Engression_Only,3.3802625854384822,2000,100
KRR_Engression_Only,2.324930279735945,2000,100
NN_Engression_Only,3.054235377794144,2000,100
XGBoost_Mean_Matching,0.2970915223371214,2000,100
KRR_Mean_Matching,0.3033032563101764,2000,100
NN_Mean_Matching,0.3024303619768053,2000,100
XGBoost_OT_Calibration,0.4865195290666051,2000,100
KRR_OT_Calibration,0.5026907430946974,2000,100
NN_OT_Calibration,0.551518391809758,2000,100
XGBoost_TLCQM,0.3090333927172283,2000,100
KRR_TLCQM,0.3147677320066196,2000,100
NN_TLCQM,0.3189370743076645,2000,100
XGBoost_Engression_Only,3.922589944069101,3000,100
KRR_Engression_Only,3.2874793466858434,3000,100
NN_Engression_Only,4.338081631909207,3000,100
XGBoost_Mean_Matching,0.296043841056997,3000,100
KRR_Mean_Matching,0.2958680133470366,3000,100
NN_Mean_Matching,0.2987003042332251,3000,100
XGBoost_OT_Calibration,0.7366848611007487,3000,100
KRR_OT_Calibration,0.6798496695381262,3000,100
NN_OT_Calibration,0.7441059925539273,3000,100
XGBoost_TLCQM,0.30762018358369,3000,100
KRR_TLCQM,0.3092687749161856,3000,100
NN_TLCQM,0.3151666728282357,3000,100
XGBoost_Engression_Only,1.2489023325357802,150,150
KRR_Engression_Only,0.7446223654219902,150,150
NN_Engression_Only,0.9951552741642792,150,150
XGBoost_Mean_Matching,0.3051971851438345,150,150
KRR_Mean_Matching,0.2951449080180512,150,150
NN_Mean_Matching,0.2935378212711632,150,150
XGBoost_OT_Calibration,0.366810897570892,150,150
KRR_OT_Calibration,0.3588586262316517,150,150
NN_OT_Calibration,0.422145406905197,150,150
XGBoost_TLCQM,0.2982623766149651,150,150
KRR_TLCQM,0.3039799521972618,150,150
NN_TLCQM,0.2970768127605825,150,150
XGBoost_Engression_Only,1.9641555973783256,300,150
KRR_Engression_Only,0.7391110409705615,300,150
NN_Engression_Only,0.9380787147928078,300,150
XGBoost_Mean_Matching,0.3001829993762541,300,150
KRR_Mean_Matching,0.2869021234115619,300,150
NN_Mean_Matching,0.3053169332928759,300,150
XGBoost_OT_Calibration,0.3592789095461122,300,150
KRR_OT_Calibration,0.3603517941134082,300,150
NN_OT_Calibration,0.3791190170121646,300,150
XGBoost_TLCQM,0.3051262327712247,300,150
KRR_TLCQM,0.2964415200427488,300,150
NN_TLCQM,0.3045012343299346,300,150
XGBoost_Engression_Only,2.923862395180248,750,150
KRR_Engression_Only,1.5189520294502756,750,150
NN_Engression_Only,2.888668218343411,750,150
XGBoost_Mean_Matching,0.3101956606507451,750,150
KRR_Mean_Matching,0.2966959383635562,750,150
NN_Mean_Matching,0.3059178420816393,750,150
XGBoost_OT_Calibration,0.4693005418214694,750,150
KRR_OT_Calibration,0.4381367611415221,750,150
NN_OT_Calibration,0.524006511537126,750,150
XGBoost_TLCQM,0.3034598425020163,750,150
KRR_TLCQM,0.3000443595402589,750,150
NN_TLCQM,0.3066161580733116,750,150
XGBoost_Engression_Only,3.3495247850817957,1500,150
KRR_Engression_Only,1.738331222777963,1500,150
NN_Engression_Only,3.092039123672865,1500,150
XGBoost_Mean_Matching,0.2940827621296421,1500,150
KRR_Mean_Matching,0.2872087935831458,1500,150
NN_Mean_Matching,0.2968073572242276,1500,150
XGBoost_OT_Calibration,0.5636768837813722,1500,150
KRR_OT_Calibration,0.4838167788003796,1500,150
NN_OT_Calibration,0.5985391691506906,1500,150
XGBoost_TLCQM,0.2994272724005662,1500,150
KRR_TLCQM,0.2913446067900601,1500,150
NN_TLCQM,0.3001546870258064,1500,150
XGBoost_Engression_Only,3.413016229609441,2250,150
KRR_Engression_Only,2.2566856865658003,2250,150
NN_Engression_Only,3.3580780691533216,2250,150
XGBoost_Mean_Matching,0.2907448550708054,2250,150
KRR_Mean_Matching,0.2843393207246666,2250,150
NN_Mean_Matching,0.2910286697097446,2250,150
XGBoost_OT_Calibration,0.5055892211100351,2250,150
KRR_OT_Calibration,0.4761710492940688,2250,150
NN_OT_Calibration,0.581136957043387,2250,150
XGBoost_TLCQM,0.3100087181230769,2250,150
KRR_TLCQM,0.2982730425908289,2250,150
NN_TLCQM,0.3084424995222594,2250,150
XGBoost_Engression_Only,3.765660870791604,3000,150
KRR_Engression_Only,2.8731891964268192,3000,150
NN_Engression_Only,3.9110595497540617,3000,150
XGBoost_Mean_Matching,0.2952990436269256,3000,150
KRR_Mean_Matching,0.284853971591662,3000,150
NN_Mean_Matching,0.2935354669164079,3000,150
XGBoost_OT_Calibration,0.5754545983944045,3000,150
KRR_OT_Calibration,0.5507294250855712,3000,150
NN_OT_Calibration,0.6359503518118834,3000,150
XGBoost_TLCQM,0.3115957813001176,3000,150
KRR_TLCQM,0.3001955340364188,3000,150
NN_TLCQM,0.3126328080950594,3000,150
XGBoost_Engression_Only,3.889822994470157,4500,150
KRR_Engression_Only,3.1897859902411065,4500,150
NN_Engression_Only,4.037325983754993,4500,150
XGBoost_Mean_Matching,0.3021296492638154,4500,150
KRR_Mean_Matching,0.2868789948821205,4500,150
NN_Mean_Matching,0.2960316427124014,4500,150
XGBoost_OT_Calibration,0.6172557019767049,4500,150
KRR_OT_Calibration,0.5909716727791533,4500,150
NN_OT_Calibration,0.7138457121215953,4500,150
XGBoost_TLCQM,0.3043500752172602,4500,150
KRR_TLCQM,0.2909002058003185,4500,150
NN_TLCQM,0.3016359752148781,4500,150
XGBoost_Engression_Only,0.771077822971768,50,50
KRR_Engression_Only,0.6692508712420877,50,50
NN_Engression_Only,0.6981990537549779,50,50
XGBoost_Mean_Matching,0.2944821495532588,50,50
KRR_Mean_Matching,0.3547648310320347,50,50
NN_Mean_Matching,0.3515207804914826,50,50
XGBoost_OT_Calibration,0.3191488875931533,50,50
KRR_OT_Calibration,0.3714593429688989,50,50
NN_OT_Calibration,0.381768296911009,50,50
XGBoost_TLCQM,0.305107311143284,50,50
KRR_TLCQM,0.3668780319247706,50,50
NN_TLCQM,0.4940958161301499,50,50
XGBoost_Engression_Only,3.30078144727949,100,50
KRR_Engression_Only,0.8631922324834216,100,50
NN_Engression_Only,0.9885326041083768,100,50
XGBoost_Mean_Matching,0.3116090183859993,100,50
KRR_Mean_Matching,0.3619290511023244,100,50
NN_Mean_Matching,0.3238418657098888,100,50
XGBoost_OT_Calibration,0.4544968443070552,100,50
KRR_OT_Calibration,0.4363375925727461,100,50
NN_OT_Calibration,0.4248956247559618,100,50
XGBoost_TLCQM,0.3328457743280409,100,50
KRR_TLCQM,0.3683810326815808,100,50
NN_TLCQM,0.3247723986823175,100,50
XGBoost_Engression_Only,3.811619559213935,250,50
KRR_Engression_Only,0.9774313657053952,250,50
NN_Engression_Only,3.647759600272462,250,50
XGBoost_Mean_Matching,0.3086889484525841,250,50
KRR_Mean_Matching,0.3387013736627136,250,50
NN_Mean_Matching,0.3327441333862072,250,50
XGBoost_OT_Calibration,0.4656078251788634,250,50
KRR_OT_Calibration,0.4845498228176201,250,50
NN_OT_Calibration,0.4922046235761175,250,50
XGBoost_TLCQM,0.3174697398955911,250,50
KRR_TLCQM,0.3402341512124811,250,50
NN_TLCQM,0.3640811717262597,250,50
XGBoost_Engression_Only,2.60747045487408,500,50
KRR_Engression_Only,0.9929952774964602,500,50
NN_Engression_Only,1.4100456320392727,500,50
XGBoost_Mean_Matching,0.2959540382302625,500,50
KRR_Mean_Matching,0.3136755748434285,500,50
NN_Mean_Matching,0.3130483443933222,500,50
XGBoost_OT_Calibration,0.5369104728018598,500,50
KRR_OT_Calibration,0.5325307550640525,500,50
NN_OT_Calibration,0.4851636902313036,500,50
XGBoost_TLCQM,0.3041559239154824,500,50
KRR_TLCQM,0.3106977966437586,500,50
NN_TLCQM,0.3212988288383714,500,50
XGBoost_Engression_Only,3.564520596534232,750,50
KRR_Engression_Only,1.9798225419405864,750,50
NN_Engression_Only,3.568085509415548,750,50
XGBoost_Mean_Matching,0.3272110997958549,750,50
KRR_Mean_Matching,0.3169943008918515,750,50
NN_Mean_Matching,0.3114380589338223,750,50
XGBoost_OT_Calibration,0.5302636831595207,750,50
KRR_OT_Calibration,0.5790304664894649,750,50
NN_OT_Calibration,0.4930096001791423,750,50
XGBoost_TLCQM,0.3148351909052337,750,50
