Method,MSE,source_size,target_size
NN_TLCQM,0.3149811413101138,1500,50
XGBoost_Target_Only,0.2932881445673901,100,100
KRR_Target_Only,0.3062217181586407,100,100
NN_Target_Only,0.337988505754708,100,100
XGBoost_Oracle,0.2996025390065093,100,100
KRR_Oracle,0.2974957084076369,100,100
NN_Oracle,0.2803590916870667,100,100
XGBoost_TLCQM,0.3534304182032605,100,100
KRR_TLCQM,0.3353192161971953,100,100
NN_TLCQM,0.3498678672169009,100,100
XGBoost_Target_Only,0.2990732895317013,200,100
KRR_Target_Only,0.3151080356313252,200,100
NN_Target_Only,0.352034894512947,200,100
XGBoost_Oracle,0.2848816761649225,200,100
KRR_Oracle,0.2987078899899867,200,100
NN_Oracle,0.2823070667054573,200,100
XGBoost_TLCQM,0.3046335039451243,200,100
KRR_TLCQM,0.3137717960925807,200,100
NN_TLCQM,0.3134433748081921,200,100
XGBoost_Target_Only,0.3043795287516211,500,100
KRR_Target_Only,0.3260330197641605,500,100
NN_Target_Only,0.3587876179372303,500,100
XGBoost_Oracle,0.2932010971132512,500,100
KRR_Oracle,0.29772606109524,500,100
NN_Oracle,0.2770827038780576,500,100
XGBoost_TLCQM,0.3165953961803519,500,100
KRR_TLCQM,0.3052915977411315,500,100
NN_TLCQM,0.3111412249090005,500,100
XGBoost_Target_Only,0.2875514876253345,1000,100
KRR_Target_Only,0.2993081725263824,1000,100
NN_Target_Only,0.3316156066427964,1000,100
XGBoost_Oracle,0.2593440564933815,1000,100
KRR_Oracle,0.2512712183803885,1000,100
NN_Oracle,0.2415688080013697,1000,100
XGBoost_TLCQM,0.2860627870331214,1000,100
KRR_TLCQM,0.2809231295055235,1000,100
NN_TLCQM,0.2951279096682963,1000,100
XGBoost_Target_Only,0.3072645577760202,1500,100
KRR_Target_Only,0.3278624949915273,1500,100
NN_Target_Only,0.3548859244838288,1500,100
XGBoost_Oracle,0.2842857983566604,1500,100
KRR_Oracle,0.2832925154011498,1500,100
NN_Oracle,0.2663319658493994,1500,100
XGBoost_TLCQM,0.3127871140462209,1500,100
KRR_TLCQM,0.3096435021996673,1500,100
NN_TLCQM,0.3124611272375567,1500,100
XGBoost_Target_Only,0.2974612125781166,2000,100
KRR_Target_Only,0.310492835970324,2000,100
NN_Target_Only,0.339382028901019,2000,100
XGBoost_Oracle,0.2718780416023935,2000,100
KRR_Oracle,0.2645378024216859,2000,100
NN_Oracle,0.2580654450075323,2000,100
XGBoost_TLCQM,0.2960273092258014,2000,100
KRR_TLCQM,0.2865953902793633,2000,100
NN_TLCQM,0.2937771465229812,2000,100
XGBoost_Target_Only,0.2904922972601649,3000,100
KRR_Target_Only,0.305175762062367,3000,100
NN_Target_Only,0.3399416854955882,3000,100
XGBoost_Oracle,0.2652309826020038,3000,100
KRR_Oracle,0.2566457002861662,3000,100
NN_Oracle,0.2506378831165953,3000,100
XGBoost_TLCQM,0.2867969683461206,3000,100
KRR_TLCQM,0.2818966915679912,3000,100
NN_TLCQM,0.2883093874952128,3000,100
XGBoost_Target_Only,0.3088553451267444,150,150
KRR_Target_Only,0.31223956142485,150,150
NN_Target_Only,0.3153236251478051,150,150
XGBoost_Oracle,0.2975701765709246,150,150
KRR_Oracle,0.2980614295720133,150,150
NN_Oracle,0.2908930278429099,150,150
XGBoost_TLCQM,0.3232368534628225,150,150
KRR_TLCQM,0.3170454099606404,150,150
NN_TLCQM,0.3114257708979698,150,150
XGBoost_Target_Only,0.2822156318424491,300,150
KRR_Target_Only,0.293907876015514,300,150
NN_Target_Only,0.2962191888133184,300,150
XGBoost_Oracle,0.2743799361070894,300,150
KRR_Oracle,0.2703677372847917,300,150
NN_Oracle,0.2569884647901022,300,150
XGBoost_TLCQM,0.2897810825012084,300,150
KRR_TLCQM,0.2931465982137613,300,150
NN_TLCQM,0.2875429487900974,300,150
XGBoost_Target_Only,0.309220520090092,750,150
KRR_Target_Only,0.3250833437087227,750,150
NN_Target_Only,0.3264322576112626,750,150
XGBoost_Oracle,0.2946692223564375,750,150
KRR_Oracle,0.2915554087619177,750,150
NN_Oracle,0.2697555601333184,750,150
XGBoost_TLCQM,0.309160640056097,750,150
KRR_TLCQM,0.3191696190933643,750,150
NN_TLCQM,0.3077177856513047,750,150
XGBoost_Target_Only,0.3006408700317316,1500,150
KRR_Target_Only,0.3130996632053355,1500,150
NN_Target_Only,0.3141934832852838,1500,150
XGBoost_Oracle,0.2819687051871806,1500,150
KRR_Oracle,0.2716716109626602,1500,150
NN_Oracle,0.2591809789659579,1500,150
XGBoost_TLCQM,0.304754210333801,1500,150
KRR_TLCQM,0.3012816204393352,1500,150
NN_TLCQM,0.3011844643296459,1500,150
XGBoost_Target_Only,0.2801108643288005,2250,150
KRR_Target_Only,0.2932894023104139,2250,150
NN_Target_Only,0.2931098906292913,2250,150
XGBoost_Oracle,0.2589991755190651,2250,150
KRR_Oracle,0.2565438037182616,2250,150
NN_Oracle,0.2468373577613927,2250,150
XGBoost_TLCQM,0.2859542383208686,2250,150
KRR_TLCQM,0.28502912443492,2250,150
NN_TLCQM,0.2842862411552188,2250,150
XGBoost_Target_Only,0.2882061667799844,3000,150
KRR_Target_Only,0.2943212339420584,3000,150
NN_Target_Only,0.3009046765950969,3000,150
XGBoost_Oracle,0.2617315533135913,3000,150
KRR_Oracle,0.2590529872402818,3000,150
NN_Oracle,0.253791751410045,3000,150
XGBoost_TLCQM,0.283180889612904,3000,150
KRR_TLCQM,0.2773231106393681,3000,150
NN_TLCQM,0.28388110874968,3000,150
XGBoost_Target_Only,0.3006569153238357,4500,150
KRR_Target_Only,0.3104373364423192,4500,150
NN_Target_Only,0.3157715239303612,4500,150
XGBoost_Oracle,0.269121077979399,4500,150
KRR_Oracle,0.2639740617289042,4500,150
NN_Oracle,0.2573384638085035,4500,150
XGBoost_TLCQM,0.3010489995473772,4500,150
KRR_TLCQM,0.2912309077898624,4500,150
NN_TLCQM,0.2986959195568847,4500,150
XGBoost_Target_Only,0.300968532942082,50,50
KRR_Target_Only,0.3299354036091597,50,50
NN_Target_Only,0.3846806196527765,50,50
XGBoost_Oracle,0.290313811357939,50,50
KRR_Oracle,0.3142271165465897,50,50
NN_Oracle,0.3117721665573911,50,50
XGBoost_TLCQM,0.3398812434160017,50,50
KRR_TLCQM,0.3893043097728506,50,50
NN_TLCQM,0.3681030672615684,50,50
XGBoost_Target_Only,0.3117679133115545,100,50
KRR_Target_Only,0.3428720277118891,100,50
NN_Target_Only,0.4026651297675833,100,50
XGBoost_Oracle,0.3036894964383617,100,50
KRR_Oracle,0.3160075411378704,100,50
NN_Oracle,0.2997878239960609,100,50
XGBoost_TLCQM,0.3071560016472972,100,50
KRR_TLCQM,0.3437864642212242,100,50
NN_TLCQM,0.3184905937032332,100,50
XGBoost_Target_Only,0.298482418315267,250,50
KRR_Target_Only,0.3311022863007953,250,50
NN_Target_Only,0.3903053091196226,250,50
XGBoost_Oracle,0.2806190564463086,250,50
KRR_Oracle,0.2900379205381604,250,50
NN_Oracle,0.2730285848467806,250,50
XGBoost_TLCQM,0.3059127112697264,250,50
KRR_TLCQM,0.3127893604361195,250,50
NN_TLCQM,0.3065495342774612,250,50
XGBoost_Target_Only,0.2938923387754919,500,50
KRR_Target_Only,0.3263245106753664,500,50
NN_Target_Only,0.3959411179361755,500,50
XGBoost_Oracle,0.2772778366783486,500,50
KRR_Oracle,0.2714393559836495,500,50
NN_Oracle,0.2578170816040178,500,50
XGBoost_TLCQM,0.2971536386200874,500,50
KRR_TLCQM,0.3210623713809747,500,50
NN_TLCQM,0.3071472124120907,500,50
XGBoost_Target_Only,0.2910201358692371,750,50
KRR_Target_Only,0.3144568300329223,750,50
NN_Target_Only,0.3769584477518046,750,50
XGBoost_Oracle,0.2656033251087054,750,50
KRR_Oracle,0.2741367665286845,750,50
NN_Oracle,0.2531527952449128,750,50
XGBoost_TLCQM,0.2879439756064297,750,50
KRR_TLCQM,0.2828585860909258,750,50
NN_TLCQM,0.2905528200726675,750,50
XGBoost_Target_Only,0.3011590018125323,1000,50
KRR_Target_Only,0.3330427868972238,1000,50
NN_Target_Only,0.3897315005473171,1000,50
XGBoost_Oracle,0.2817672366304644,1000,50
KRR_Oracle,0.2696987083528411,1000,50
NN_Oracle,0.2584526975181635,1000,50
XGBoost_TLCQM,0.3010453576187781,1000,50
KRR_TLCQM,0.2978936316302658,1000,50
NN_TLCQM,0.3004651423338023,1000,50
XGBoost_Target_Only,0.3063356708637368,1500,50
KRR_Target_Only,0.3373622485513387,1500,50
NN_Target_Only,0.4002735746460268,1500,50
XGBoost_Oracle,0.282487764504779,1500,50
KRR_Oracle,0.2865029527296387,1500,50
NN_Oracle,0.2698890696109149,1500,50
XGBoost_TLCQM,0.3012018194623973,1500,50
KRR_TLCQM,0.3051264828575206,1500,50
NN_TLCQM,0.3036126623980804,1500,50
XGBoost_Target_Only,0.3205647979399242,100,100
KRR_Target_Only,0.3177436809931278,100,100
NN_Target_Only,0.3472145009297878,100,100
XGBoost_Oracle,0.2926996189038165,100,100
KRR_Oracle,0.3013327719683319,100,100
NN_Oracle,0.3006085949279631,100,100
XGBoost_TLCQM,0.3050761918170358,100,100
KRR_TLCQM,0.3191167375712789,100,100
NN_TLCQM,0.3149989501821874,100,100
XGBoost_Target_Only,0.3024176382187336,200,100
KRR_Target_Only,0.2997763860409805,200,100
NN_Target_Only,0.3280294664681444,200,100
XGBoost_Oracle,0.2855553827738688,200,100
KRR_Oracle,0.2937174795231717,200,100
NN_Oracle,0.2790087264363907,200,100
XGBoost_TLCQM,0.2995492851853271,200,100
KRR_TLCQM,0.308071753436524,200,100
NN_TLCQM,0.3025705205932505,200,100
XGBoost_Target_Only,0.299656046351593,500,100
KRR_Target_Only,0.2921308802979133,500,100
NN_Target_Only,0.3238393333295412,500,100
XGBoost_Oracle,0.2820175140688382,500,100
KRR_Oracle,0.2791505542414833,500,100
NN_Oracle,0.2622654195224676,500,100
XGBoost_TLCQM,0.2941124724974627,500,100
KRR_TLCQM,0.281931408556142,500,100
NN_TLCQM,0.291479306494947,500,100
XGBoost_Target_Only,0.3211067757527674,1000,100
KRR_Target_Only,0.3177230261620503,1000,100
NN_Target_Only,0.3499664401910133,1000,100
XGBoost_Oracle,0.2807856711049431,1000,100
KRR_Oracle,0.2810601553502225,1000,100
NN_Oracle,0.2673821648839922,1000,100
XGBoost_TLCQM,0.319352293747406,1000,100
KRR_TLCQM,0.3054781526196214,1000,100
NN_TLCQM,0.3199526821315392,1000,100
XGBoost_Target_Only,0.3172852191701469,1500,100
KRR_Target_Only,0.3129401680930727,1500,100
NN_Target_Only,0.3333187126298832,1500,100
XGBoost_Oracle,0.2798126824823177,1500,100
KRR_Oracle,0.2883833939214515,1500,100
NN_Oracle,0.2711923375539208,1500,100
XGBoost_TLCQM,0.3114658562447979,1500,100
KRR_TLCQM,0.3037603941868059,1500,100
NN_TLCQM,0.3114531646181891,1500,100
XGBoost_Target_Only,0.3127618591316258,2000,100
KRR_Target_Only,0.3071229246698864,2000,100
NN_Target_Only,0.3352724780844113,2000,100
XGBoost_Oracle,0.2703800596256631,2000,100
KRR_Oracle,0.2710365951309093,2000,100
NN_Oracle,0.254167852467309,2000,100
XGBoost_TLCQM,0.3092556835696469,2000,100
KRR_TLCQM,0.2999958269886406,2000,100
NN_TLCQM,0.3094740123600964,2000,100
XGBoost_Target_Only,0.3058012499687929,3000,100
KRR_Target_Only,0.2976191877485946,3000,100
NN_Target_Only,0.3308290314942643,3000,100
XGBoost_Oracle,0.2588041263050408,3000,100
KRR_Oracle,0.2540955334393481,3000,100
NN_Oracle,0.2471095585949656,3000,100
XGBoost_TLCQM,0.2855811287802318,3000,100
KRR_TLCQM,0.2811693694897178,3000,100
NN_TLCQM,0.2869854941578377,3000,100
XGBoost_Target_Only,0.2982928736163784,150,150
KRR_Target_Only,0.3227749688124878,150,150
NN_Target_Only,0.3150284057691711,150,150
XGBoost_Oracle,0.2896670962317243,150,150
KRR_Oracle,0.2960321553540542,150,150
NN_Oracle,0.2940750228164061,150,150
XGBoost_TLCQM,0.3084240083264893,150,150
KRR_TLCQM,0.3208157417792726,150,150
NN_TLCQM,0.3085110642458127,150,150
XGBoost_Target_Only,0.2842768707954425,300,150
KRR_Target_Only,0.303784049117894,300,150
NN_Target_Only,0.2967798323227986,300,150
XGBoost_Oracle,0.2647682452056438,300,150
KRR_Oracle,0.2653086159837603,300,150
NN_Oracle,0.2550940608689721,300,150
XGBoost_TLCQM,0.2873400939373502,300,150
KRR_TLCQM,0.2954038150081677,300,150
NN_TLCQM,0.2795289707836355,300,150
XGBoost_Target_Only,0.2823450677146228,750,150
KRR_Target_Only,0.3109103769780628,750,150
NN_Target_Only,0.3016417098794053,750,150
XGBoost_Oracle,0.2673053973939883,750,150
KRR_Oracle,0.2637165134612679,750,150
NN_Oracle,0.2497812087473134,750,150
XGBoost_TLCQM,0.3058465092069884,750,150
KRR_TLCQM,0.3295011261672754,750,150
NN_TLCQM,0.3136963474499425,750,150
XGBoost_Target_Only,0.3120069919104137,1500,150
KRR_Target_Only,0.335005881038279,1500,150
NN_Target_Only,0.3295035579057231,1500,150
XGBoost_Oracle,0.2842381565641531,1500,150
KRR_Oracle,0.2878123283047287,1500,150
NN_Oracle,0.26822946602789,1500,150
XGBoost_TLCQM,0.3104420911949869,1500,150
KRR_TLCQM,0.3171693876286319,1500,150
NN_TLCQM,0.312785092286127,1500,150
XGBoost_Target_Only,0.2832734515230543,2250,150
KRR_Target_Only,0.3118374671307345,2250,150
NN_Target_Only,0.3061680308029875,2250,150
XGBoost_Oracle,0.2563911712641758,2250,150
KRR_Oracle,0.2528700525394468,2250,150
NN_Oracle,0.2454403773756158,2250,150
XGBoost_TLCQM,0.284891570962263,2250,150
KRR_TLCQM,0.300398512014601,2250,150
NN_TLCQM,0.2854120762480348,2250,150
XGBoost_Target_Only,0.2994402417052629,3000,150
KRR_Target_Only,0.3187847760440548,3000,150
NN_Target_Only,0.3109904486883533,3000,150
XGBoost_Oracle,0.2593293394730002,3000,150
KRR_Oracle,0.2532766251016319,3000,150
NN_Oracle,0.249863877798493,3000,150
XGBoost_TLCQM,0.2932865857007894,3000,150
KRR_TLCQM,0.2916950796021545,3000,150
NN_TLCQM,0.2926022566974439,3000,150
XGBoost_Target_Only,0.2923844256106255,4500,150
KRR_Target_Only,0.3187550126773167,4500,150
NN_Target_Only,0.3167198945024581,4500,150
XGBoost_Oracle,0.257057916046879,4500,150
KRR_Oracle,0.2537554276078954,4500,150
NN_Oracle,0.2476256473712902,4500,150
XGBoost_TLCQM,0.2877795108103558,4500,150
KRR_TLCQM,0.2798272769285494,4500,150
NN_TLCQM,0.2847223768058113,4500,150
XGBoost_Target_Only,0.2961226434239424,50,50
KRR_Target_Only,0.3156728193102616,50,50
NN_Target_Only,0.5980744445478212,50,50
XGBoost_Oracle,0.3036450953742491,50,50
KRR_Oracle,0.3159029360449488,50,50
NN_Oracle,0.3165530183495877,50,50
XGBoost_TLCQM,0.3636416374516065,50,50
KRR_TLCQM,0.3211092760732048,50,50
NN_TLCQM,0.326814541384895,50,50
XGBoost_Target_Only,0.3041638928039594,100,50
KRR_Target_Only,0.3161526222442061,100,50
NN_Target_Only,0.5929700501359653,100,50
XGBoost_Oracle,0.2917412706763845,100,50
KRR_Oracle,0.2980800628191405,100,50
NN_Oracle,0.3069143462937829,100,50
XGBoost_TLCQM,0.3407388688880415,100,50
KRR_TLCQM,0.3313260520906363,100,50
NN_TLCQM,0.3377243676360903,100,50
XGBoost_Target_Only,0.2959183696050533,250,50
KRR_Target_Only,0.3108090676664524,250,50
NN_Target_Only,0.5707845300125578,250,50
XGBoost_Oracle,0.2757840714399996,250,50
KRR_Oracle,0.2873029326087847,250,50
NN_Oracle,0.2707213049115971,250,50
XGBoost_TLCQM,0.2967192985257161,250,50
KRR_TLCQM,0.3242893434871891,250,50
NN_TLCQM,0.3094380004473901,250,50
XGBoost_Target_Only,0.3071694652417465,500,50
KRR_Target_Only,0.326097914367321,500,50
NN_Target_Only,0.6062371801331978,500,50
XGBoost_Oracle,0.2867391364601214,500,50
KRR_Oracle,0.2845874853536725,500,50
NN_Oracle,0.2687802787659649,500,50
XGBoost_TLCQM,0.3062452025637618,500,50
KRR_TLCQM,0.3297758612227858,500,50
NN_TLCQM,0.3066040428900834,500,50
XGBoost_Target_Only,0.2953008251662017,750,50
KRR_Target_Only,0.3135827091624786,750,50
NN_Target_Only,0.5811692017618926,750,50
XGBoost_Oracle,0.2686710566905529,750,50
KRR_Oracle,0.265866369270805,750,50
NN_Oracle,0.2539974174947093,750,50
XGBoost_TLCQM,0.3064640402766235,750,50
KRR_TLCQM,0.3014659451937002,750,50
NN_TLCQM,0.2913148732895773,750,50
XGBoost_Target_Only,0.3037003574393519,1000,50
KRR_Target_Only,0.3208924136654401,1000,50
NN_Target_Only,0.6042875181124495,1000,50
XGBoost_Oracle,0.2775069791735578,1000,50
KRR_Oracle,0.2693078496244605,1000,50
NN_Oracle,0.2556140180042474,1000,50
XGBoost_TLCQM,0.3019921958477581,1000,50
KRR_TLCQM,0.3273873284397436,1000,50
NN_TLCQM,0.2978465835453934,1000,50
XGBoost_Target_Only,0.3012363640487573,1500,50
KRR_Target_Only,0.3185941309799988,1500,50
NN_Target_Only,0.5701939734395856,1500,50
XGBoost_Oracle,0.2722376592599717,1500,50
KRR_Oracle,0.2686971493587535,1500,50
NN_Oracle,0.256971634349097,1500,50
XGBoost_TLCQM,0.2990795265631109,1500,50
KRR_TLCQM,0.3116585167360877,1500,50
NN_TLCQM,0.2979450629786982,1500,50
XGBoost_Target_Only,0.2989618372056056,100,100
KRR_Target_Only,0.3377965953930472,100,100
NN_Target_Only,0.3418651213608198,100,100
XGBoost_Oracle,0.2883783519360962,100,100
KRR_Oracle,0.2825839483883733,100,100
NN_Oracle,0.3014841604025901,100,100
XGBoost_TLCQM,0.3070175749688881,100,100
KRR_TLCQM,0.3131764913221793,100,100
NN_TLCQM,0.3155046553106116,100,100
XGBoost_Target_Only,0.2915303908079573,200,100
KRR_Target_Only,0.3213535048879626,200,100
NN_Target_Only,0.3363821523246032,200,100
XGBoost_Oracle,0.2796031822473652,200,100
KRR_Oracle,0.2832926903621374,200,100
NN_Oracle,0.2812233193023423,200,100
XGBoost_TLCQM,0.2907075814741561,200,100
KRR_TLCQM,0.3017381795742679,200,100
NN_TLCQM,0.2954793210103413,200,100
XGBoost_Target_Only,0.2857823904511736,500,100
KRR_Target_Only,0.3219701893007539,500,100
NN_Target_Only,0.3296106430940316,500,100
XGBoost_Oracle,0.2683993078246404,500,100
KRR_Oracle,0.2634658130994095,500,100
NN_Oracle,0.2502899624941203,500,100
XGBoost_TLCQM,0.2900105903245842,500,100
KRR_TLCQM,0.29074464695779,500,100
NN_TLCQM,0.2893719377992155,500,100
XGBoost_Target_Only,0.2889990700999216,1000,100
KRR_Target_Only,0.3240994854159454,1000,100
NN_Target_Only,0.3403412925839165,1000,100
XGBoost_Oracle,0.2693487413559726,1000,100
KRR_Oracle,0.2692629644274729,1000,100
NN_Oracle,0.2539416398629973,1000,100
XGBoost_TLCQM,0.2972603558977422,1000,100
KRR_TLCQM,0.2960678687518502,1000,100
NN_TLCQM,0.2933508085989519,1000,100
XGBoost_Target_Only,0.294398488848529,1500,100
KRR_Target_Only,0.3220650275183044,1500,100
NN_Target_Only,0.3400383801158649,1500,100
XGBoost_Oracle,0.2693034045392153,1500,100
KRR_Oracle,0.2637988523002584,1500,100
NN_Oracle,0.2534844352201593,1500,100
XGBoost_TLCQM,0.2942800971558943,1500,100
KRR_TLCQM,0.2881705890794865,1500,100
NN_TLCQM,0.2918974777308676,1500,100
XGBoost_Target_Only,0.2812182932862749,2000,100
KRR_Target_Only,0.3250263323538024,2000,100
NN_Target_Only,0.3333391671204527,2000,100
XGBoost_Oracle,0.2560936603480898,2000,100
KRR_Oracle,0.2511645461153071,2000,100
NN_Oracle,0.2408446714788435,2000,100
XGBoost_TLCQM,0.2810814684968645,2000,100
KRR_TLCQM,0.2727587808735554,2000,100
NN_TLCQM,0.2809475603698864,2000,100
XGBoost_Target_Only,0.3030868690173787,3000,100
KRR_Target_Only,0.3344908744174901,3000,100
NN_Target_Only,0.3521068879067711,3000,100
XGBoost_Oracle,0.2731179389406566,3000,100
KRR_Oracle,0.2689800620400491,3000,100
NN_Oracle,0.2628532114265302,3000,100
XGBoost_TLCQM,0.3026391278291577,3000,100
KRR_TLCQM,0.2961741343587097,3000,100
NN_TLCQM,0.304075298458158,3000,100
XGBoost_Target_Only,0.3118691242710018,150,150
KRR_Target_Only,0.3376721972775278,150,150
NN_Target_Only,0.3452706862891019,150,150
XGBoost_Oracle,0.2830848667091404,150,150
KRR_Oracle,0.2890973298295362,150,150
NN_Oracle,0.2759218422846153,150,150
XGBoost_TLCQM,0.3192039315121854,150,150
KRR_TLCQM,0.3319633678823656,150,150
NN_TLCQM,0.3319752926301152,150,150
XGBoost_Target_Only,0.3044117685902967,300,150
KRR_Target_Only,0.3277041113809463,300,150
NN_Target_Only,0.3379068599820736,300,150
XGBoost_Oracle,0.2738798624360147,300,150
KRR_Oracle,0.2768797043591885,300,150
NN_Oracle,0.2594557654825395,300,150
XGBoost_TLCQM,0.3038901254816864,300,150
KRR_TLCQM,0.3133035750619654,300,150
NN_TLCQM,0.3080253001886323,300,150
XGBoost_Target_Only,0.3008377620793207,750,150
KRR_Target_Only,0.3260451232139196,750,150
NN_Target_Only,0.3334217814404523,750,150
XGBoost_Oracle,0.2676765580095293,750,150
KRR_Oracle,0.2686595860939796,750,150
NN_Oracle,0.2484572115487941,750,150
XGBoost_TLCQM,0.2911520885585399,750,150
KRR_TLCQM,0.30679057075872,750,150
NN_TLCQM,0.2857068468640014,750,150
XGBoost_Target_Only,0.2984119549852178,1500,150
KRR_Target_Only,0.3278023140550025,1500,150
NN_Target_Only,0.3349133930297305,1500,150
XGBoost_Oracle,0.2663339348376231,1500,150
KRR_Oracle,0.2745060328817262,1500,150
NN_Oracle,0.2530957759231103,1500,150
XGBoost_TLCQM,0.297562595245681,1500,150
KRR_TLCQM,0.3094912979761567,1500,150
NN_TLCQM,0.296203048094268,1500,150
XGBoost_Target_Only,0.3081642302117396,2250,150
KRR_Target_Only,0.3382191712082928,2250,150
NN_Target_Only,0.3384487560053493,2250,150
XGBoost_Oracle,0.2587142484092072,2250,150
KRR_Oracle,0.2583673691851409,2250,150
NN_Oracle,0.249511209565483,2250,150
XGBoost_TLCQM,0.2882194991619665,2250,150
KRR_TLCQM,0.2822336683641366,2250,150
NN_TLCQM,0.2819749685708985,2250,150
XGBoost_Target_Only,0.3105210030829252,3000,150
KRR_Target_Only,0.3291473748434794,3000,150
NN_Target_Only,0.3369838454997049,3000,150
XGBoost_Oracle,0.2719255494193692,3000,150
KRR_Oracle,0.2670860847725995,3000,150
NN_Oracle,0.2607382498716155,3000,150
XGBoost_TLCQM,0.2947517355753758,3000,150
KRR_TLCQM,0.2883562108141649,3000,150
NN_TLCQM,0.298995118321351,3000,150
XGBoost_Target_Only,0.3054311434527866,4500,150
KRR_Target_Only,0.336488527739077,4500,150
NN_Target_Only,0.3419444147033065,4500,150
XGBoost_Oracle,0.2657342454698066,4500,150
KRR_Oracle,0.257802627439024,4500,150
NN_Oracle,0.2541564117932108,4500,150
XGBoost_TLCQM,0.2928349888958022,4500,150
KRR_TLCQM,0.2842251348366459,4500,150
NN_TLCQM,0.2954513137213899,4500,150
XGBoost_Target_Only,0.3016541679811561,50,50
KRR_Target_Only,0.3087848259076167,50,50
NN_Target_Only,0.317941907974107,50,50
XGBoost_Oracle,0.2930752193181632,50,50
KRR_Oracle,0.3021116701445856,50,50
NN_Oracle,0.309209016934041,50,50
XGBoost_TLCQM,0.3226731774674513,50,50
KRR_TLCQM,0.3249278348985234,50,50
NN_TLCQM,0.33571142009366,50,50
XGBoost_Target_Only,0.3091928927420265,100,50
KRR_Target_Only,0.3167692031364139,100,50
NN_Target_Only,0.3259126746183521,100,50
XGBoost_Oracle,0.2978013266019039,100,50
KRR_Oracle,0.3287333318790133,100,50
NN_Oracle,0.3223739073716402,100,50
XGBoost_TLCQM,0.3056764879220072,100,50
KRR_TLCQM,0.3187062200709631,100,50
NN_TLCQM,0.3123975300318475,100,50
XGBoost_Target_Only,0.3097800447853797,250,50
KRR_Target_Only,0.322576691232695,250,50
NN_Target_Only,0.3304017774960164,250,50
XGBoost_Oracle,0.296300659420981,250,50
KRR_Oracle,0.3003459477431274,250,50
NN_Oracle,0.2923042700453364,250,50
XGBoost_TLCQM,0.311890948572263,250,50
KRR_TLCQM,0.325692630464474,250,50
NN_TLCQM,0.3180975598859699,250,50
XGBoost_Target_Only,0.3121396598244926,500,50
KRR_Target_Only,0.3231103781365629,500,50
NN_Target_Only,0.3341630685683797,500,50
XGBoost_Oracle,0.2947485388027561,500,50
KRR_Oracle,0.2840781866050467,500,50
NN_Oracle,0.2708366655897305,500,50
XGBoost_TLCQM,0.3004737446048952,500,50
KRR_TLCQM,0.3188643000878219,500,50
NN_TLCQM,0.3055490499706091,500,50
XGBoost_Target_Only,0.3074144657182071,750,50
KRR_Target_Only,0.3155912869718719,750,50
NN_Target_Only,0.3355646193624491,750,50
XGBoost_Oracle,0.2812137890613654,750,50
KRR_Oracle,0.2749996509535517,750,50
NN_Oracle,0.2566911090074373,750,50
XGBoost_TLCQM,0.306890726411165,750,50
KRR_TLCQM,0.3035000883455687,750,50
NN_TLCQM,0.3140408143604772,750,50
XGBoost_Target_Only,0.3065304430307647,1000,50
KRR_Target_Only,0.3145087051676293,1000,50
NN_Target_Only,0.3400078827000736,1000,50
XGBoost_Oracle,0.281783662518935,1000,50
KRR_Oracle,0.2724009567468159,1000,50
NN_Oracle,0.2565492853283485,1000,50
XGBoost_TLCQM,0.2997966480204029,1000,50
KRR_TLCQM,0.3060818890724328,1000,50
NN_TLCQM,0.3097389624002868,1000,50
XGBoost_Target_Only,0.3104399409445344,1500,50
KRR_Target_Only,0.3180105789208771,1500,50
NN_Target_Only,0.3309350389371238,1500,50
XGBoost_Oracle,0.2799554967382459,1500,50
KRR_Oracle,0.2692029582687316,1500,50
NN_Oracle,0.2602185599663634,1500,50
XGBoost_TLCQM,0.2984008741432536,1500,50
KRR_TLCQM,0.2956333269670629,1500,50
NN_TLCQM,0.2987851720015694,1500,50
XGBoost_Target_Only,0.3140137631861314,100,100
KRR_Target_Only,0.3176832789087758,100,100
NN_Target_Only,0.4314009966739027,100,100
XGBoost_Oracle,0.2994636719957919,100,100
KRR_Oracle,0.3012376030542148,100,100
NN_Oracle,0.2928699873149235,100,100
XGBoost_TLCQM,0.3042922594289705,100,100
KRR_TLCQM,0.3337929740452641,100,100
NN_TLCQM,0.3173756812030656,100,100
XGBoost_Target_Only,0.3093674967987467,200,100
KRR_Target_Only,0.3100940682355657,200,100
NN_Target_Only,0.4301674532325205,200,100
XGBoost_Oracle,0.2913985178073385,200,100
KRR_Oracle,0.2847268681182602,200,100
NN_Oracle,0.2733165002843055,200,100
XGBoost_TLCQM,0.3149402856073901,200,100
KRR_TLCQM,0.3240845535742635,200,100
NN_TLCQM,0.3231731131983895,200,100
XGBoost_Target_Only,0.3018521062270359,500,100
KRR_Target_Only,0.3136478856309725,500,100
NN_Target_Only,0.4350578362610137,500,100
XGBoost_Oracle,0.2784180767692839,500,100
KRR_Oracle,0.2871289186519628,500,100
NN_Oracle,0.2794848111141227,500,100
XGBoost_TLCQM,0.3112487181438956,500,100
KRR_TLCQM,0.3222451015840007,500,100
NN_TLCQM,0.3077957051399747,500,100
XGBoost_Target_Only,0.3010280403503493,1000,100
KRR_Target_Only,0.3091513682215964,1000,100
NN_Target_Only,0.4134756136472217,1000,100
